sample,time,window,precision,modulation,band,power,payload,tx2rf
1893,2018-05-31 09:39:10.225046,0.0004,4.0000400004000045e-09,0,10,-3,48,0.00012580925809258095
1894,2018-05-31 09:39:11.207539,0.0004,4.0000400004000045e-09,9,19,-1,57,0.00012794127941279413
1895,2018-05-31 09:39:12.117328,0.0004,4.0000400004000045e-09,3,34,17,41,0.00012573325733257335
1896,2018-05-31 09:39:13.053305,0.0004,4.0000400004000045e-09,0,28,-2,2,0.00012730927309273095
1897,2018-05-31 09:39:14.028815,0.0004,4.0000400004000045e-09,0,24,11,47,0.00012580525805258054
1898,2018-05-31 09:39:14.992196,0.0004,4.0000400004000045e-09,3,46,12,45,0.00012574925749257493
1899,2018-05-31 09:39:15.969931,0.0004,4.0000400004000045e-09,4,14,10,16,0.00012575725757257573
1900,2018-05-31 09:39:16.864624,0.0004,4.0000400004000045e-09,9,40,18,9,0.00012588125881258814
1901,2018-05-31 09:39:17.852822,0.0004,4.0000400004000045e-09,2,19,14,52,0.00012574125741257413
1902,2018-05-31 09:39:18.889255,0.0004,4.0000400004000045e-09,1,20,5,49,0.00012578925789257894
1903,2018-05-31 09:39:19.795715,0.0004,4.0000400004000045e-09,4,46,2,36,0.00012738527385273854
1904,2018-05-31 09:39:20.701247,0.0004,4.0000400004000045e-09,6,0,3,31,0.00012576925769257693
1905,2018-05-31 09:39:21.644658,0.0004,4.0000400004000045e-09,2,10,9,16,0.00012584525845258453
1906,2018-05-31 09:39:22.640648,0.0004,4.0000400004000045e-09,7,12,9,41,0.00012576525765257653
1907,2018-05-31 09:39:23.588844,0.0004,4.0000400004000045e-09,4,17,11,25,0.00012678926789267894
1908,2018-05-31 09:39:24.511685,0.0004,4.0000400004000045e-09,6,50,14,51,0.00012668526685266854
1909,2018-05-31 09:39:25.461921,0.0004,4.0000400004000045e-09,3,39,5,47,0.00012774527745277453
1910,2018-05-31 09:39:26.405070,0.0004,4.0000400004000045e-09,1,17,5,3,0.00012574125741257413
1911,2018-05-31 09:39:27.361431,0.0004,4.0000400004000045e-09,5,36,9,23,0.00012605326053260533
1912,2018-05-31 09:39:28.286302,0.0004,4.0000400004000045e-09,2,15,-2,36,0.00012575725757257573
1913,2018-05-31 09:39:29.201305,0.0004,4.0000400004000045e-09,8,30,21,34,0.00012601726017260175
1914,2018-05-31 09:39:30.161219,0.0004,4.0000400004000045e-09,1,0,1,29,0.00012576125761257613
1915,2018-05-31 09:39:31.093666,0.0004,4.0000400004000045e-09,7,8,7,26,0.00012749327493274934
1916,2018-05-31 09:39:32.016354,0.0004,4.0000400004000045e-09,4,34,18,14,0.00012574525745257453
1917,2018-05-31 09:39:32.989819,0.0004,4.0000400004000045e-09,2,49,-3,40,0.00012595325953259533
1918,2018-05-31 09:39:33.943291,0.0004,4.0000400004000045e-09,6,25,19,30,0.00012572925729257295
1919,2018-05-31 09:39:34.896722,0.0004,4.0000400004000045e-09,0,31,21,28,0.00012583325833258335
1920,2018-05-31 09:39:35.868379,0.0004,4.0000400004000045e-09,4,8,-2,53,0.00012583325833258335
1921,2018-05-31 09:39:36.804069,0.0004,4.0000400004000045e-09,3,3,5,41,0.00012577325773257734
1922,2018-05-31 09:39:37.812523,0.0004,4.0000400004000045e-09,3,8,9,42,0.00012602126021260215
1923,2018-05-31 09:39:38.779874,0.0004,4.0000400004000045e-09,2,29,20,50,0.00012598925989259894
1924,2018-05-31 09:39:39.702030,0.0004,4.0000400004000045e-09,6,42,12,32,0.00012583325833258335
1925,2018-05-31 09:39:40.616403,0.0004,4.0000400004000045e-09,3,15,0,29,0.00012703327033270335
1926,2018-05-31 09:39:41.529225,0.0004,4.0000400004000045e-09,3,15,-2,10,0.00012600926009260095
1927,2018-05-31 09:39:42.495313,0.0004,4.0000400004000045e-09,5,12,19,62,0.00012572925729257295
1928,2018-05-31 09:39:43.498202,0.0004,4.0000400004000045e-09,3,3,8,35,0.00012577325773257734
1929,2018-05-31 09:39:44.398759,0.0004,4.0000400004000045e-09,2,1,13,3,0.00012601726017260175
1930,2018-05-31 09:39:45.362970,0.0004,4.0000400004000045e-09,0,41,-2,44,0.00012588925889258894
1931,2018-05-31 09:39:46.310972,0.0004,4.0000400004000045e-09,2,50,4,31,0.00012588925889258894
1932,2018-05-31 09:39:47.209588,0.0004,4.0000400004000045e-09,1,38,2,9,0.00012573725737257375
1933,2018-05-31 09:39:48.167032,0.0004,4.0000400004000045e-09,9,41,3,53,0.00012639326393263934
1934,2018-05-31 09:39:49.149608,0.0004,4.0000400004000045e-09,0,11,9,38,0.00012580525805258054
1935,2018-05-31 09:39:50.113117,0.0004,4.0000400004000045e-09,5,33,-1,59,0.00012649326493264934
1936,2018-05-31 09:39:51.212025,0.0004,4.0000400004000045e-09,2,45,4,27,0.00012610126101261014
1937,2018-05-31 09:39:52.135525,0.0004,4.0000400004000045e-09,6,31,7,60,0.00012651726517265175
1938,2018-05-31 09:39:53.170324,0.0004,4.0000400004000045e-09,3,42,5,44,0.00012577725777257774
1939,2018-05-31 09:39:54.069392,0.0004,4.0000400004000045e-09,8,16,8,14,0.00012591325913259135
1940,2018-05-31 09:39:55.062062,0.0004,4.0000400004000045e-09,8,19,2,52,0.00012629726297262974
1941,2018-05-31 09:39:56.036269,0.0004,4.0000400004000045e-09,5,4,11,31,0.00012707727077270774
1942,2018-05-31 09:39:56.991626,0.0004,4.0000400004000045e-09,4,22,15,52,0.00012579325793257934
1943,2018-05-31 09:39:57.923308,0.0004,4.0000400004000045e-09,7,41,8,1,0.00012738927389273894
1944,2018-05-31 09:39:58.824254,0.0004,4.0000400004000045e-09,1,34,-1,18,0.00012598925989259894
1945,2018-05-31 09:39:59.812998,0.0004,4.0000400004000045e-09,4,47,19,23,0.00012638926389263894
1946,2018-05-31 09:40:00.727921,0.0004,4.0000400004000045e-09,3,6,21,37,0.00012569325693256934
1947,2018-05-31 09:40:01.764724,0.0004,4.0000400004000045e-09,3,1,15,46,0.00012572525725257255
1948,2018-05-31 09:40:02.758851,0.0004,4.0000400004000045e-09,0,4,16,43,0.00012780927809278095
1949,2018-05-31 09:40:03.802904,0.0004,4.0000400004000045e-09,0,37,8,52,0.00012716127161271613
1950,2018-05-31 09:40:04.710198,0.0004,4.0000400004000045e-09,0,21,0,29,0.00012652526525265255
1951,2018-05-31 09:40:05.686803,0.0004,4.0000400004000045e-09,5,12,20,6,0.00012576925769257693
1952,2018-05-31 09:40:06.727037,0.0004,4.0000400004000045e-09,0,13,17,63,0.00012578525785257854
1953,2018-05-31 09:40:07.678160,0.0004,4.0000400004000045e-09,5,38,0,59,0.00012584525845258453
1954,2018-05-31 09:40:08.661164,0.0004,4.0000400004000045e-09,2,21,10,32,0.00012580925809258095
1955,2018-05-31 09:40:09.697807,0.0004,4.0000400004000045e-09,0,28,8,57,0.00012700927009270095
1956,2018-05-31 09:40:10.725750,0.0004,4.0000400004000045e-09,7,16,2,29,0.00012599325993259934
1957,2018-05-31 09:40:11.702740,0.0004,4.0000400004000045e-09,7,31,11,50,0.00012591725917259175
1958,2018-05-31 09:40:12.715571,0.0004,4.0000400004000045e-09,0,35,-3,64,0.00012577725777257774
1959,2018-05-31 09:40:13.713313,0.0004,4.0000400004000045e-09,2,51,15,36,0.00012591325913259135
1960,2018-05-31 09:40:14.635988,0.0004,4.0000400004000045e-09,8,38,16,22,0.00012776527765277654
1961,2018-05-31 09:40:15.611673,0.0004,4.0000400004000045e-09,1,33,16,58,0.00012683726837268373
1962,2018-05-31 09:40:16.616662,0.0004,4.0000400004000045e-09,7,27,22,54,0.00012571325713257135
1963,2018-05-31 09:40:17.609290,0.0004,4.0000400004000045e-09,3,0,20,49,0.00012578125781257814
1964,2018-05-31 09:40:18.603093,0.0004,4.0000400004000045e-09,9,12,17,31,0.00012582125821258215
1965,2018-05-31 09:40:19.569745,0.0004,4.0000400004000045e-09,1,3,20,49,0.00012573725737257375
1966,2018-05-31 09:40:20.560108,0.0004,4.0000400004000045e-09,2,37,1,21,0.00012737727377273774
1967,2018-05-31 09:40:21.645334,0.0004,4.0000400004000045e-09,2,28,17,44,0.00012641326413264135
1968,2018-05-31 09:40:22.652984,0.0004,4.0000400004000045e-09,8,25,3,52,0.00012584525845258453
1969,2018-05-31 09:40:23.582572,0.0004,4.0000400004000045e-09,2,0,-3,20,0.00012576925769257693
1970,2018-05-31 09:40:24.569314,0.0004,4.0000400004000045e-09,8,38,3,28,0.00012623726237262375
1971,2018-05-31 09:40:25.507592,0.0004,4.0000400004000045e-09,9,13,9,12,0.00012618126181261814
1972,2018-05-31 09:40:26.532445,0.0004,4.0000400004000045e-09,4,19,13,33,0.00012819328193281935
1973,2018-05-31 09:40:27.473503,0.0004,4.0000400004000045e-09,5,4,-2,5,0.00012872528725287256
1974,2018-05-31 09:40:28.416520,0.0004,4.0000400004000045e-09,2,50,21,25,0.00012660926609266095
1975,2018-05-31 09:40:29.371518,0.0004,4.0000400004000045e-09,3,9,4,36,0.00012607726077260774
1976,2018-05-31 09:40:30.369373,0.0004,4.0000400004000045e-09,1,30,20,40,0.00012572125721257215
1977,2018-05-31 09:40:31.316580,0.0004,4.0000400004000045e-09,6,16,17,17,0.00012661326613266135
1978,2018-05-31 09:40:32.232629,0.0004,4.0000400004000045e-09,1,25,14,50,0.00012576925769257693
1979,2018-05-31 09:40:33.192310,0.0004,4.0000400004000045e-09,6,13,2,60,0.00012684926849268493
1980,2018-05-31 09:40:34.226133,0.0004,4.0000400004000045e-09,2,12,12,55,0.00012568125681256814
1981,2018-05-31 09:40:35.199084,0.0004,4.0000400004000045e-09,6,42,13,8,0.00012574125741257413
1982,2018-05-31 09:40:36.157946,0.0004,4.0000400004000045e-09,1,47,1,55,0.00012574925749257493
1983,2018-05-31 09:40:37.154547,0.0004,4.0000400004000045e-09,9,27,10,47,0.00012594125941259413
1984,2018-05-31 09:40:38.143207,0.0004,4.0000400004000045e-09,2,23,16,46,0.00012574925749257493
1985,2018-05-31 09:40:39.185639,0.0004,4.0000400004000045e-09,9,0,9,51,0.00012620526205262054
1986,2018-05-31 09:40:40.178013,0.0004,4.0000400004000045e-09,3,29,20,21,0.00012572525725257255
1987,2018-05-31 09:40:41.082863,0.0004,4.0000400004000045e-09,4,8,20,24,0.00012592525925259255
1988,2018-05-31 09:40:42.033364,0.0004,4.0000400004000045e-09,2,42,21,49,0.00012626126261262613
1989,2018-05-31 09:40:42.987498,0.0004,4.0000400004000045e-09,3,45,-1,46,0.00012571325713257135
1990,2018-05-31 09:40:43.930041,0.0004,4.0000400004000045e-09,8,7,14,31,0.00012740927409274095
1991,2018-05-31 09:40:44.873515,0.0004,4.0000400004000045e-09,1,38,17,31,0.00012651726517265175
1992,2018-05-31 09:40:45.779352,0.0004,4.0000400004000045e-09,9,31,19,36,0.00012748527485274854
1993,2018-05-31 09:40:46.734630,0.0004,4.0000400004000045e-09,4,18,0,43,0.00012692926929269295
1994,2018-05-31 09:40:47.802914,0.0004,4.0000400004000045e-09,4,37,2,49,0.00012665326653266533
1995,2018-05-31 09:40:48.710673,0.0004,4.0000400004000045e-09,2,17,8,15,0.00012579325793257934
1996,2018-05-31 09:40:49.729164,0.0004,4.0000400004000045e-09,4,15,5,30,0.00012640126401264014
1997,2018-05-31 09:40:50.641104,0.0004,4.0000400004000045e-09,8,11,20,13,0.00012589325893258934
1998,2018-05-31 09:40:51.579768,0.0004,4.0000400004000045e-09,5,20,11,32,0.00012699326993269934
1999,2018-05-31 09:40:52.575163,0.0004,4.0000400004000045e-09,4,11,5,62,0.00012577725777257774
2000,2018-05-31 09:40:53.518532,0.0004,4.0000400004000045e-09,6,46,3,64,0.00012580125801258014
2001,2018-05-31 09:40:54.438402,0.0004,4.0000400004000045e-09,2,29,9,32,0.00012576525765257653
2002,2018-05-31 09:40:55.338644,0.0004,4.0000400004000045e-09,1,18,15,26,0.00012699726997269974
2003,2018-05-31 09:40:56.309311,0.0004,4.0000400004000045e-09,4,5,3,5,0.00012638526385263854
2004,2018-05-31 09:40:57.229232,0.0004,4.0000400004000045e-09,5,12,-1,59,0.00012573725737257375
2005,2018-05-31 09:40:58.172200,0.0004,4.0000400004000045e-09,3,25,11,44,0.00012578925789257894
2006,2018-05-31 09:40:59.080226,0.0004,4.0000400004000045e-09,0,4,3,17,0.00012627726277262774
2007,2018-05-31 09:41:00.046197,0.0004,4.0000400004000045e-09,0,16,22,20,0.00012575725757257573
2008,2018-05-31 09:41:01.069221,0.0004,4.0000400004000045e-09,8,13,22,39,0.00012652526525265255
2009,2018-05-31 09:41:02.117197,0.0004,4.0000400004000045e-09,1,34,20,27,0.00012576125761257613
2010,2018-05-31 09:41:03.059028,0.0004,4.0000400004000045e-09,4,19,2,6,0.00012590525905259054
2011,2018-05-31 09:41:04.019036,0.0004,4.0000400004000045e-09,0,25,-3,45,0.00012582925829258295
2012,2018-05-31 09:41:04.970247,0.0004,4.0000400004000045e-09,7,47,-3,42,0.00012578525785257854
2013,2018-05-31 09:41:05.933756,0.0004,4.0000400004000045e-09,1,14,12,36,0.00012583725837258375
2014,2018-05-31 09:41:06.920430,0.0004,4.0000400004000045e-09,0,30,17,11,0.00012579325793257934
2015,2018-05-31 09:41:07.864113,0.0004,4.0000400004000045e-09,7,13,12,8,0.00012579725797257974
2016,2018-05-31 09:41:08.807030,0.0004,4.0000400004000045e-09,7,37,0,9,0.00012580525805258054
2017,2018-05-31 09:41:09.801202,0.0004,4.0000400004000045e-09,0,50,7,44,0.00012577725777257774
2018,2018-05-31 09:41:10.831678,0.0004,4.0000400004000045e-09,1,48,9,31,0.00012690926909269095
2019,2018-05-31 09:41:11.788491,0.0004,4.0000400004000045e-09,9,48,3,44,0.00012663726637266375
2020,2018-05-31 09:41:12.758594,0.0004,4.0000400004000045e-09,1,51,11,2,0.00012578525785257854
2021,2018-05-31 09:41:13.659290,0.0004,4.0000400004000045e-09,8,16,15,13,0.00012686526865268654
2022,2018-05-31 09:41:14.637319,0.0004,4.0000400004000045e-09,3,3,18,9,0.00012578925789257894
2023,2018-05-31 09:41:15.638596,0.0004,4.0000400004000045e-09,2,51,3,34,0.00012576525765257653
2024,2018-05-31 09:41:16.581101,0.0004,4.0000400004000045e-09,1,49,6,3,0.00012579725797257974
2025,2018-05-31 09:41:17.617920,0.0004,4.0000400004000045e-09,1,2,-2,31,0.00012569325693256934
2026,2018-05-31 09:41:18.593210,0.0004,4.0000400004000045e-09,0,27,8,60,0.00012641726417264175
2027,2018-05-31 09:41:19.572620,0.0004,4.0000400004000045e-09,5,20,2,4,0.00012677726777267774
2028,2018-05-31 09:41:20.478509,0.0004,4.0000400004000045e-09,5,12,16,30,0.00012575725757257573
2029,2018-05-31 09:41:21.449503,0.0004,4.0000400004000045e-09,2,43,21,62,0.00012574125741257413
2030,2018-05-31 09:41:22.412903,0.0004,4.0000400004000045e-09,3,13,20,61,0.00012572125721257215
2031,2018-05-31 09:41:23.428020,0.0004,4.0000400004000045e-09,5,15,14,16,0.00012607326073260734
2032,2018-05-31 09:41:24.394978,0.0004,4.0000400004000045e-09,3,9,22,11,0.00012626526265262653
2033,2018-05-31 09:41:25.371680,0.0004,4.0000400004000045e-09,1,1,18,14,0.00012591725917259175
2034,2018-05-31 09:41:26.324596,0.0004,4.0000400004000045e-09,1,33,5,48,0.00012574525745257453
2035,2018-05-31 09:41:27.352153,0.0004,4.0000400004000045e-09,4,24,11,28,0.00012621726217262175
2036,2018-05-31 09:41:28.333049,0.0004,4.0000400004000045e-09,2,18,21,30,0.00012581325813258135
2037,2018-05-31 09:41:29.378378,0.0004,4.0000400004000045e-09,0,47,6,41,0.00012652926529265295
2038,2018-05-31 09:41:30.474447,0.0004,4.0000400004000045e-09,4,9,20,23,0.00012691326913269135
2039,2018-05-31 09:41:31.426412,0.0004,4.0000400004000045e-09,4,39,13,62,0.00012712927129271295
2040,2018-05-31 09:41:32.396477,0.0004,4.0000400004000045e-09,0,37,16,15,0.00012620526205262054
2041,2018-05-31 09:41:33.359429,0.0004,4.0000400004000045e-09,1,0,0,13,0.00012577725777257774
2042,2018-05-31 09:41:34.393975,0.0004,4.0000400004000045e-09,8,4,11,44,0.00012612526125261255
2043,2018-05-31 09:41:35.341678,0.0004,4.0000400004000045e-09,8,40,3,49,0.00012706127061270613
2044,2018-05-31 09:41:36.324095,0.0004,4.0000400004000045e-09,8,25,8,30,0.00012639326393263934
2045,2018-05-31 09:41:37.311509,0.0004,4.0000400004000045e-09,0,24,11,47,0.00012574525745257453
2046,2018-05-31 09:41:38.293780,0.0004,4.0000400004000045e-09,2,45,2,49,0.00012568125681256814
2047,2018-05-31 09:41:39.231475,0.0004,4.0000400004000045e-09,5,4,4,16,0.00012617726177261774
2048,2018-05-31 09:41:40.219739,0.0004,4.0000400004000045e-09,1,47,5,60,0.00012729327293272934
2049,2018-05-31 09:41:41.172668,0.0004,4.0000400004000045e-09,7,42,4,5,0.00012582925829258295
2050,2018-05-31 09:41:42.109085,0.0004,4.0000400004000045e-09,8,39,-3,47,0.00012590525905259054
2051,2018-05-31 09:41:43.113711,0.0004,4.0000400004000045e-09,9,17,-3,3,0.00012742927429274295
2052,2018-05-31 09:41:44.082987,0.0004,4.0000400004000045e-09,7,37,8,25,0.00012588525885258854
2053,2018-05-31 09:41:45.063021,0.0004,4.0000400004000045e-09,4,40,15,19,0.00012566525665256653
2054,2018-05-31 09:41:46.134797,0.0004,4.0000400004000045e-09,3,30,6,56,0.00012589725897258974
2055,2018-05-31 09:41:47.058559,0.0004,4.0000400004000045e-09,1,25,12,7,0.00012578125781257814
2056,2018-05-31 09:41:48.057381,0.0004,4.0000400004000045e-09,9,40,18,12,0.00012604126041260413
2057,2018-05-31 09:41:49.033420,0.0004,4.0000400004000045e-09,0,41,11,24,0.00012571725717257175
2058,2018-05-31 09:41:49.999921,0.0004,4.0000400004000045e-09,2,15,-1,13,0.00012604926049260493
2059,2018-05-31 09:41:50.964100,0.0004,4.0000400004000045e-09,3,11,-1,20,0.00012573725737257375
2060,2018-05-31 09:41:51.937496,0.0004,4.0000400004000045e-09,7,34,1,7,0.00012577325773257734
2061,2018-05-31 09:41:52.988604,0.0004,4.0000400004000045e-09,3,3,1,35,0.00012603726037260375
2062,2018-05-31 09:41:54.007616,0.0004,4.0000400004000045e-09,8,30,-3,8,0.00012581325813258135
2063,2018-05-31 09:41:54.997974,0.0004,4.0000400004000045e-09,7,39,6,20,0.00012609326093260934
2064,2018-05-31 09:41:56.044587,0.0004,4.0000400004000045e-09,4,31,9,62,0.00012572925729257295
2065,2018-05-31 09:41:57.039273,0.0004,4.0000400004000045e-09,0,33,5,53,0.00012576125761257613
2066,2018-05-31 09:41:58.056122,0.0004,4.0000400004000045e-09,4,20,1,3,0.00012691326913269135
2067,2018-05-31 09:41:59.089501,0.0004,4.0000400004000045e-09,8,2,1,61,0.00012604126041260413
2068,2018-05-31 09:42:00.108469,0.0004,4.0000400004000045e-09,1,32,22,56,0.00012655326553265533
2069,2018-05-31 09:42:01.118916,0.0004,4.0000400004000045e-09,4,46,-1,13,0.00012569325693256934
2070,2018-05-31 09:42:02.092814,0.0004,4.0000400004000045e-09,7,50,11,26,0.00012572925729257295
2071,2018-05-31 09:42:03.158922,0.0004,4.0000400004000045e-09,1,45,16,60,0.00012642126421264215
2072,2018-05-31 09:42:04.100314,0.0004,4.0000400004000045e-09,4,51,21,17,0.00012574125741257413
2073,2018-05-31 09:42:05.073300,0.0004,4.0000400004000045e-09,7,43,8,18,0.00012622126221262215
2074,2018-05-31 09:42:06.014318,0.0004,4.0000400004000045e-09,1,24,2,12,0.00012592925929259295
2075,2018-05-31 09:42:07.064601,0.0004,4.0000400004000045e-09,6,35,10,4,0.00012658526585265854
2076,2018-05-31 09:42:08.010448,0.0004,4.0000400004000045e-09,2,19,3,47,0.00012739727397273975
2077,2018-05-31 09:42:08.963546,0.0004,4.0000400004000045e-09,7,3,6,55,0.00012690126901269015
2078,2018-05-31 09:42:09.921162,0.0004,4.0000400004000045e-09,1,27,6,5,0.00012575725757257573
2079,2018-05-31 09:42:10.864370,0.0004,4.0000400004000045e-09,7,23,0,41,0.00012578525785257854
2080,2018-05-31 09:42:11.842609,0.0004,4.0000400004000045e-09,3,44,18,44,0.00012573325733257335
2081,2018-05-31 09:42:12.820460,0.0004,4.0000400004000045e-09,6,13,2,23,0.00012589325893258934
2082,2018-05-31 09:42:13.770858,0.0004,4.0000400004000045e-09,4,18,-3,35,0.00012574525745257453
2083,2018-05-31 09:42:14.804216,0.0004,4.0000400004000045e-09,4,32,13,33,0.00012701727017270175
2084,2018-05-31 09:42:15.903986,0.0004,4.0000400004000045e-09,7,28,4,60,0.00012652126521265215
2085,2018-05-31 09:42:16.856986,0.0004,4.0000400004000045e-09,4,50,5,50,0.00012570925709257095
2086,2018-05-31 09:42:17.840009,0.0004,4.0000400004000045e-09,5,19,14,56,0.00012636126361263613
2087,2018-05-31 09:42:18.801003,0.0004,4.0000400004000045e-09,0,1,21,5,0.00012582125821258215
2088,2018-05-31 09:42:19.867567,0.0004,4.0000400004000045e-09,3,13,0,63,0.00012580925809258095
2089,2018-05-31 09:42:20.955439,0.0004,4.0000400004000045e-09,9,41,-2,27,0.00012615326153261533
2090,2018-05-31 09:42:21.930569,0.0004,4.0000400004000045e-09,5,29,6,58,0.00012732527325273255
2091,2018-05-31 09:42:22.859876,0.0004,4.0000400004000045e-09,7,42,2,10,0.00012577325773257734
2092,2018-05-31 09:42:23.947883,0.0004,4.0000400004000045e-09,8,6,20,10,0.00012778527785277854
2093,2018-05-31 09:42:25.018378,0.0004,4.0000400004000045e-09,4,39,20,46,0.00012756927569275694
2094,2018-05-31 09:42:26.097193,0.0004,4.0000400004000045e-09,0,11,15,38,0.00012625326253262533
2095,2018-05-31 09:42:27.130476,0.0004,4.0000400004000045e-09,0,46,9,44,0.00012590125901259014
2096,2018-05-31 09:42:28.182207,0.0004,4.0000400004000045e-09,9,12,0,24,0.00012589325893258934
2097,2018-05-31 09:42:29.192780,0.0004,4.0000400004000045e-09,8,31,12,21,0.00012594525945259453
2098,2018-05-31 09:42:30.123065,0.0004,4.0000400004000045e-09,2,41,8,26,0.00012572525725257255
2099,2018-05-31 09:42:31.078337,0.0004,4.0000400004000045e-09,4,46,1,1,0.00012621326213262135
2100,2018-05-31 09:42:32.080312,0.0004,4.0000400004000045e-09,8,16,18,41,0.00012689326893268934
2101,2018-05-31 09:42:33.000611,0.0004,4.0000400004000045e-09,5,44,15,1,0.00012574925749257493
2102,2018-05-31 09:42:34.015448,0.0004,4.0000400004000045e-09,5,32,20,26,0.00012574925749257493
2103,2018-05-31 09:42:34.984629,0.0004,4.0000400004000045e-09,2,11,9,18,0.00012571725717257175
2104,2018-05-31 09:42:35.920765,0.0004,4.0000400004000045e-09,9,18,21,1,0.00012708127081270814
2105,2018-05-31 09:42:36.925307,0.0004,4.0000400004000045e-09,3,4,14,62,0.00012737727377273774
2106,2018-05-31 09:42:37.888910,0.0004,4.0000400004000045e-09,3,2,0,57,0.00012574925749257493
2107,2018-05-31 09:42:38.923479,0.0004,4.0000400004000045e-09,9,35,-2,52,0.00012590925909259095
