,tx_node,rx_node,modulation,power,preamble,rssi,snr,timestamp
426,1.0,32,7.0,0.0,6.0,-94,2,1533584476.433284
427,1.0,33,7.0,0.0,6.0,-81,8,1533584476.433284
428,1.0,22,7.0,0.0,6.0,-103,0,1533584476.433284
429,1.0,,7.0,10.0,6.0,,,1533584476.630937
430,1.0,28,7.0,10.0,6.0,-89,8,1533584476.630937
431,1.0,3,7.0,10.0,6.0,-84,9,1533584476.630937
432,1.0,8,7.0,10.0,6.0,-51,9,1533584476.630937
433,1.0,10,7.0,10.0,6.0,-93,3,1533584476.630937
434,1.0,15,7.0,10.0,6.0,-58,9,1533584476.630937
435,1.0,4,7.0,10.0,6.0,-48,9,1533584476.630937
436,1.0,20,7.0,10.0,6.0,-101,5,1533584476.630937
437,1.0,23,7.0,10.0,6.0,-97,5,1533584476.630937
438,1.0,32,7.0,10.0,6.0,-86,8,1533584476.630937
439,1.0,33,7.0,10.0,6.0,-71,9,1533584476.630937
440,1.0,25,7.0,10.0,6.0,-103,0,1533584476.630937
441,1.0,22,7.0,10.0,6.0,-95,7,1533584476.630937
442,1.0,,7.0,22.0,6.0,,,1533584476.892136
443,1.0,28,7.0,22.0,6.0,-77,8,1533584476.892136
444,1.0,3,7.0,22.0,6.0,-71,9,1533584476.892136
445,1.0,24,7.0,22.0,6.0,-95,6,1533584476.892136
446,1.0,8,7.0,22.0,6.0,-38,8,1533584476.892136
447,1.0,10,7.0,22.0,6.0,-81,8,1533584476.892136
448,1.0,15,7.0,22.0,6.0,-45,9,1533584476.892136
449,1.0,4,7.0,22.0,6.0,-37,8,1533584476.892136
450,1.0,20,7.0,22.0,6.0,-89,8,1533584476.892136
451,1.0,23,7.0,22.0,6.0,-84,8,1533584476.892136
452,1.0,26,7.0,22.0,6.0,-95,5,1533584476.892136
453,1.0,32,7.0,22.0,6.0,-73,8,1533584476.892136
454,1.0,33,7.0,22.0,6.0,-59,8,1533584476.892136
455,1.0,13,7.0,22.0,6.0,-99,6,1533584476.892136
456,1.0,25,7.0,22.0,6.0,-92,7,1533584476.892136
457,1.0,22,7.0,22.0,6.0,-83,8,1533584476.892136
458,1.0,,9.0,0.0,6.0,,,1533584477.150985
459,1.0,15,9.0,0.0,6.0,-45,9,1533584477.150985
460,1.0,4,9.0,0.0,6.0,-37,8,1533584477.150985
461,1.0,,9.0,10.0,6.0,,,1533584477.345081
462,1.0,8,9.0,10.0,6.0,-38,8,1533584477.345081
463,1.0,15,9.0,10.0,6.0,-45,9,1533584477.345081
464,1.0,4,9.0,10.0,6.0,-37,8,1533584477.345081
465,1.0,33,9.0,10.0,6.0,-59,8,1533584477.345081
466,1.0,,9.0,22.0,6.0,,,1533584477.577197
467,1.0,3,9.0,22.0,6.0,-71,9,1533584477.577197
468,1.0,15,9.0,22.0,6.0,-45,9,1533584477.577197
469,1.0,4,9.0,22.0,6.0,-37,8,1533584477.577197
470,1.0,33,9.0,22.0,6.0,-59,8,1533584477.577197
471,1.0,,3.0,0.0,8.0,,,1533584477.780936
472,1.0,28,3.0,0.0,8.0,-99,7,1533584477.780936
473,1.0,3,3.0,0.0,8.0,-94,9,1533584477.780936
474,1.0,24,3.0,0.0,8.0,-103,-16,1533584477.780936
475,1.0,8,3.0,0.0,8.0,-60,10,1533584477.780936
476,1.0,10,3.0,0.0,8.0,-98,-5,1533584477.780936
477,1.0,15,3.0,0.0,8.0,-67,10,1533584477.780936
478,1.0,4,3.0,0.0,8.0,-57,11,1533584477.780936
479,1.0,20,3.0,0.0,8.0,-106,-5,1533584477.780936
480,1.0,23,3.0,0.0,8.0,-103,-3,1533584477.780936
481,1.0,26,3.0,0.0,8.0,-106,-13,1533584477.780936
482,1.0,32,3.0,0.0,8.0,-95,3,1533584477.780936
483,1.0,33,3.0,0.0,8.0,-81,10,1533584477.780936
484,1.0,13,3.0,0.0,8.0,-109,-13,1533584477.780936
485,1.0,25,3.0,0.0,8.0,-106,-10,1533584477.780936
486,1.0,,3.0,10.0,8.0,,,1533584478.503082
487,1.0,28,3.0,10.0,8.0,-89,9,1533584478.503082
488,1.0,3,3.0,10.0,8.0,-84,10,1533584478.503082
489,1.0,24,3.0,10.0,8.0,-103,-8,1533584478.503082
490,1.0,8,3.0,10.0,8.0,-51,11,1533584478.503082
491,1.0,10,3.0,10.0,8.0,-93,4,1533584478.503082
492,1.0,15,3.0,10.0,8.0,-57,10,1533584478.503082
493,1.0,4,3.0,10.0,8.0,-48,11,1533584478.503082
494,1.0,20,3.0,10.0,8.0,-100,2,1533584478.503082
495,1.0,23,3.0,10.0,8.0,-97,5,1533584478.503082
496,1.0,26,3.0,10.0,8.0,-104,-3,1533584478.503082
497,1.0,32,3.0,10.0,8.0,-86,9,1533584478.503082
498,1.0,33,3.0,10.0,8.0,-71,10,1533584478.503082
499,1.0,25,3.0,10.0,8.0,-103,0,1533584478.503082
500,1.0,22,3.0,10.0,8.0,-95,6,1533584478.503082
501,1.0,,3.0,22.0,8.0,,,1533584479.240051
502,1.0,28,3.0,22.0,8.0,-77,10,1533584479.240051
503,1.0,3,3.0,22.0,8.0,-71,10,1533584479.240051
504,1.0,24,3.0,22.0,8.0,-95,5,1533584479.240051
505,1.0,8,3.0,22.0,8.0,-39,10,1533584479.240051
506,1.0,10,3.0,22.0,8.0,-81,10,1533584479.240051
507,1.0,15,3.0,22.0,8.0,-46,10,1533584479.240051
508,1.0,4,3.0,22.0,8.0,-35,10,1533584479.240051
509,1.0,20,3.0,22.0,8.0,-89,9,1533584479.240051
510,1.0,23,3.0,22.0,8.0,-85,9,1533584479.240051
511,1.0,26,3.0,22.0,8.0,-95,7,1533584479.240051
512,1.0,32,3.0,22.0,8.0,-73,10,1533584479.240051
513,1.0,33,3.0,22.0,8.0,-59,10,1533584479.240051
514,1.0,13,3.0,22.0,8.0,-99,7,1533584479.240051
515,1.0,25,3.0,22.0,8.0,-92,8,1533584479.240051
516,1.0,22,3.0,22.0,8.0,-83,10,1533584479.240051
517,1.0,,5.0,0.0,8.0,,,1533584479.923278
518,1.0,28,5.0,0.0,8.0,-98,7,1533584479.923278
519,1.0,3,5.0,0.0,8.0,-93,10,1533584479.923278
520,1.0,8,5.0,0.0,8.0,-60,13,1533584479.923278
521,1.0,10,5.0,0.0,8.0,-98,-5,1533584479.923278
522,1.0,15,5.0,0.0,8.0,-67,12,1533584479.923278
523,1.0,4,5.0,0.0,8.0,-56,12,1533584479.923278
524,1.0,20,5.0,0.0,8.0,-106,-4,1533584479.923278
525,1.0,23,5.0,0.0,8.0,-103,-3,1533584479.923278
526,1.0,32,5.0,0.0,8.0,-95,3,1533584479.923278
527,1.0,33,5.0,0.0,8.0,-81,12,1533584479.923278
528,1.0,25,5.0,0.0,8.0,-106,-9,1533584479.923278
529,1.0,22,5.0,0.0,8.0,-104,2,1533584479.923278
530,1.0,,5.0,10.0,8.0,,,1533584480.280687
531,1.0,28,5.0,10.0,8.0,-89,11,1533584480.280687
532,1.0,3,5.0,10.0,8.0,-84,12,1533584480.280687
533,1.0,24,5.0,10.0,8.0,-104,-4,1533584480.280687
534,1.0,8,5.0,10.0,8.0,-51,13,1533584480.280687
535,1.0,10,5.0,10.0,8.0,-92,3,1533584480.280687
536,1.0,15,5.0,10.0,8.0,-57,12,1533584480.280687
537,1.0,4,5.0,10.0,8.0,-47,12,1533584480.280687
538,1.0,20,5.0,10.0,8.0,-100,5,1533584480.280687
539,1.0,23,5.0,10.0,8.0,-97,7,1533584480.280687
540,1.0,26,5.0,10.0,8.0,-105,-3,1533584480.280687
541,1.0,32,5.0,10.0,8.0,-86,11,1533584480.280687
542,1.0,33,5.0,10.0,8.0,-71,13,1533584480.280687
543,1.0,13,5.0,10.0,8.0,-109,-2,1533584480.280687
544,1.0,25,5.0,10.0,8.0,-103,0,1533584480.280687
545,1.0,22,5.0,10.0,8.0,-95,9,1533584480.280687
546,1.0,,5.0,22.0,8.0,,,1533584480.642412
547,1.0,28,5.0,22.0,8.0,-77,12,1533584480.642412
548,1.0,3,5.0,22.0,8.0,-71,12,1533584480.642412
549,1.0,24,5.0,22.0,8.0,-95,7,1533584480.642412
550,1.0,8,5.0,22.0,8.0,-39,12,1533584480.642412
551,1.0,10,5.0,22.0,8.0,-80,11,1533584480.642412
552,1.0,15,5.0,22.0,8.0,-46,11,1533584480.642412
553,1.0,4,5.0,22.0,8.0,-35,11,1533584480.642412
554,1.0,23,5.0,22.0,8.0,-85,11,1533584480.642412
555,1.0,26,5.0,22.0,8.0,-95,7,1533584480.642412
556,1.0,32,5.0,22.0,8.0,-73,12,1533584480.642412
557,1.0,33,5.0,22.0,8.0,-59,12,1533584480.642412
558,1.0,25,5.0,22.0,8.0,-92,9,1533584480.642412
559,1.0,22,5.0,22.0,8.0,-83,11,1533584480.642412
560,1.0,,7.0,0.0,8.0,,,1533584481.010685
561,1.0,28,7.0,0.0,8.0,-98,5,1533584481.010685
562,1.0,3,7.0,0.0,8.0,-94,7,1533584481.010685
563,1.0,8,7.0,0.0,8.0,-60,8,1533584481.010685
564,1.0,15,7.0,0.0,8.0,-68,8,1533584481.010685
565,1.0,4,7.0,0.0,8.0,-58,8,1533584481.010685
566,1.0,20,7.0,0.0,8.0,-107,-4,1533584481.010685
567,1.0,23,7.0,0.0,8.0,-103,-3,1533584481.010685
568,1.0,32,7.0,0.0,8.0,-95,2,1533584481.010685
569,1.0,33,7.0,0.0,8.0,-81,8,1533584481.010685
570,1.0,22,7.0,0.0,8.0,-104,0,1533584481.010685
571,1.0,,7.0,10.0,8.0,,,1533584481.270689
572,1.0,28,7.0,10.0,8.0,-89,8,1533584481.270689
573,1.0,3,7.0,10.0,8.0,-84,9,1533584481.270689
574,1.0,8,7.0,10.0,8.0,-52,9,1533584481.270689
575,1.0,10,7.0,10.0,8.0,-92,4,1533584481.270689
576,1.0,15,7.0,10.0,8.0,-58,9,1533584481.270689
577,1.0,4,7.0,10.0,8.0,-48,8,1533584481.270689
578,1.0,20,7.0,10.0,8.0,-98,-2,1533584481.270689
579,1.0,23,7.0,10.0,8.0,-96,5,1533584481.270689
580,1.0,32,7.0,10.0,8.0,-85,7,1533584481.270689
581,1.0,33,7.0,10.0,8.0,-71,9,1533584481.270689
582,1.0,25,7.0,10.0,8.0,-103,-1,1533584481.270689
583,1.0,22,7.0,10.0,8.0,-95,7,1533584481.270689
584,1.0,,7.0,22.0,8.0,,,1533584481.530344
585,1.0,28,7.0,22.0,8.0,-77,9,1533584481.530344
586,1.0,3,7.0,22.0,8.0,-71,8,1533584481.530344
587,1.0,24,7.0,22.0,8.0,-96,5,1533584481.530344
588,1.0,8,7.0,22.0,8.0,-39,9,1533584481.530344
589,1.0,10,7.0,22.0,8.0,-81,8,1533584481.530344
590,1.0,15,7.0,22.0,8.0,-45,8,1533584481.530344
591,1.0,4,7.0,22.0,8.0,-37,9,1533584481.530344
592,1.0,20,7.0,22.0,8.0,-89,7,1533584481.530344
593,1.0,23,7.0,22.0,8.0,-84,8,1533584481.530344
594,1.0,26,7.0,22.0,8.0,-95,5,1533584481.530344
595,1.0,32,7.0,22.0,8.0,-73,8,1533584481.530344
596,1.0,33,7.0,22.0,8.0,-59,9,1533584481.530344
597,1.0,13,7.0,22.0,8.0,-99,6,1533584481.530344
598,1.0,25,7.0,22.0,8.0,-93,7,1533584481.530344
599,1.0,22,7.0,22.0,8.0,-83,8,1533584481.530344
600,1.0,,9.0,0.0,8.0,,,1533584481.790726
601,1.0,15,9.0,0.0,8.0,-45,8,1533584481.790726
602,1.0,,9.0,10.0,8.0,,,1533584482.000754
603,1.0,8,9.0,10.0,8.0,-39,9,1533584482.000754
604,1.0,15,9.0,10.0,8.0,-45,8,1533584482.000754
605,1.0,4,9.0,10.0,8.0,-37,9,1533584482.000754
606,1.0,33,9.0,10.0,8.0,-59,9,1533584482.000754
607,1.0,,9.0,22.0,8.0,,,1533584482.21103
608,1.0,28,9.0,22.0,8.0,-77,9,1533584482.21103
609,1.0,3,9.0,22.0,8.0,-71,8,1533584482.21103
610,1.0,8,9.0,22.0,8.0,-39,9,1533584482.21103
611,1.0,15,9.0,22.0,8.0,-45,8,1533584482.21103
612,1.0,4,9.0,22.0,8.0,-37,9,1533584482.21103
613,1.0,33,9.0,22.0,8.0,-59,9,1533584482.21103
614,1.0,,3.0,0.0,10.0,,,1533584482.421175
615,1.0,28,3.0,0.0,10.0,-98,6,1533584482.421175
616,1.0,3,3.0,0.0,10.0,-93,9,1533584482.421175
617,1.0,8,3.0,0.0,10.0,-60,11,1533584482.421175
618,1.0,10,3.0,0.0,10.0,-98,-5,1533584482.421175
619,1.0,15,3.0,0.0,10.0,-67,10,1533584482.421175
620,1.0,4,3.0,0.0,10.0,-56,11,1533584482.421175
621,1.0,20,3.0,0.0,10.0,-106,-6,1533584482.421175
622,1.0,23,3.0,0.0,10.0,-103,-4,1533584482.421175
623,1.0,32,3.0,0.0,10.0,-94,2,1533584482.421175
624,1.0,33,3.0,0.0,10.0,-81,9,1533584482.421175
625,1.0,13,3.0,0.0,10.0,-110,-12,1533584482.421175
626,1.0,25,3.0,0.0,10.0,-106,-10,1533584482.421175
627,1.0,22,3.0,0.0,10.0,-103,1,1533584482.421175
628,1.0,,3.0,10.0,10.0,,,1533584483.142304
629,1.0,28,3.0,10.0,10.0,-89,10,1533584483.142304
630,1.0,3,3.0,10.0,10.0,-84,10,1533584483.142304
631,1.0,24,3.0,10.0,10.0,-104,-4,1533584483.142304
632,1.0,8,3.0,10.0,10.0,-51,11,1533584483.142304
633,1.0,10,3.0,10.0,10.0,-92,4,1533584483.142304
634,1.0,15,3.0,10.0,10.0,-57,10,1533584483.142304
635,1.0,4,3.0,10.0,10.0,-48,10,1533584483.142304
636,1.0,20,3.0,10.0,10.0,-101,5,1533584483.142304
637,1.0,23,3.0,10.0,10.0,-97,5,1533584483.142304
638,1.0,26,3.0,10.0,10.0,-105,-3,1533584483.142304
639,1.0,32,3.0,10.0,10.0,-86,8,1533584483.142304
640,1.0,33,3.0,10.0,10.0,-71,10,1533584483.142304
641,1.0,13,3.0,10.0,10.0,-109,-2,1533584483.142304
642,1.0,25,3.0,10.0,10.0,-103,0,1533584483.142304
643,1.0,22,3.0,10.0,10.0,-95,8,1533584483.142304
644,1.0,,3.0,22.0,10.0,,,1533584483.858419
645,1.0,28,3.0,22.0,10.0,-77,11,1533584483.858419
646,1.0,3,3.0,22.0,10.0,-71,11,1533584483.858419
647,1.0,24,3.0,22.0,10.0,-95,6,1533584483.858419
648,1.0,8,3.0,22.0,10.0,-39,10,1533584483.858419
649,1.0,10,3.0,22.0,10.0,-81,10,1533584483.858419
650,1.0,15,3.0,22.0,10.0,-46,10,1533584483.858419
651,1.0,4,3.0,22.0,10.0,-35,10,1533584483.858419
652,1.0,20,3.0,22.0,10.0,-89,9,1533584483.858419
653,1.0,23,3.0,22.0,10.0,-85,10,1533584483.858419
654,1.0,26,3.0,22.0,10.0,-96,7,1533584483.858419
655,1.0,32,3.0,22.0,10.0,-73,10,1533584483.858419
656,1.0,33,3.0,22.0,10.0,-59,10,1533584483.858419
657,1.0,13,3.0,22.0,10.0,-99,7,1533584483.858419
658,1.0,25,3.0,22.0,10.0,-93,8,1533584483.858419
659,1.0,22,3.0,22.0,10.0,-83,10,1533584483.858419
660,1.0,,5.0,0.0,10.0,,,1533584484.609661
661,1.0,28,5.0,0.0,10.0,-96,6,1533584484.609661
662,1.0,8,5.0,0.0,10.0,-60,13,1533584484.609661
663,1.0,15,5.0,0.0,10.0,-67,13,1533584484.609661
664,1.0,4,5.0,0.0,10.0,-56,13,1533584484.609661
665,1.0,20,5.0,0.0,10.0,-105,-5,1533584484.609661
666,1.0,23,5.0,0.0,10.0,-104,-2,1533584484.609661
667,1.0,32,5.0,0.0,10.0,-93,3,1533584484.609661
668,1.0,33,5.0,0.0,10.0,-80,10,1533584484.609661
669,1.0,22,5.0,0.0,10.0,-101,0,1533584484.609661
670,1.0,,5.0,10.0,10.0,,,1533584484.949714
671,1.0,28,5.0,10.0,10.0,-89,11,1533584484.949714
672,1.0,3,5.0,10.0,10.0,-84,11,1533584484.949714
673,1.0,24,5.0,10.0,10.0,-104,-4,1533584484.949714
674,1.0,8,5.0,10.0,10.0,-51,12,1533584484.949714
675,1.0,10,5.0,10.0,10.0,-92,4,1533584484.949714
676,1.0,15,5.0,10.0,10.0,-57,12,1533584484.949714
677,1.0,4,5.0,10.0,10.0,-47,12,1533584484.949714
678,1.0,20,5.0,10.0,10.0,-101,6,1533584484.949714
679,1.0,23,5.0,10.0,10.0,-97,6,1533584484.949714
680,1.0,26,5.0,10.0,10.0,-105,-2,1533584484.949714
681,1.0,32,5.0,10.0,10.0,-85,10,1533584484.949714
682,1.0,33,5.0,10.0,10.0,-71,13,1533584484.949714
683,1.0,13,5.0,10.0,10.0,-109,-3,1533584484.949714
684,1.0,25,5.0,10.0,10.0,-103,-1,1533584484.949714
685,1.0,22,5.0,10.0,10.0,-95,9,1533584484.949714
686,1.0,,5.0,22.0,10.0,,,1533584485.321192
687,1.0,28,5.0,22.0,10.0,-77,13,1533584485.321192
688,1.0,3,5.0,22.0,10.0,-71,12,1533584485.321192
689,1.0,24,5.0,22.0,10.0,-96,7,1533584485.321192
690,1.0,8,5.0,22.0,10.0,-39,13,1533584485.321192
691,1.0,10,5.0,22.0,10.0,-81,11,1533584485.321192
692,1.0,15,5.0,22.0,10.0,-46,12,1533584485.321192
693,1.0,4,5.0,22.0,10.0,-35,12,1533584485.321192
694,1.0,20,5.0,22.0,10.0,-89,11,1533584485.321192
695,1.0,23,5.0,22.0,10.0,-84,11,1533584485.321192
696,1.0,26,5.0,22.0,10.0,-95,8,1533584485.321192
697,1.0,32,5.0,22.0,10.0,-73,12,1533584485.321192
698,1.0,33,5.0,22.0,10.0,-59,12,1533584485.321192
699,1.0,13,5.0,22.0,10.0,-99,8,1533584485.321192
700,1.0,25,5.0,22.0,10.0,-93,9,1533584485.321192
701,1.0,22,5.0,22.0,10.0,-83,12,1533584485.321192
702,1.0,,7.0,0.0,10.0,,,1533584485.702598
703,1.0,3,7.0,0.0,10.0,-93,6,1533584485.702598
704,1.0,8,7.0,0.0,10.0,-63,6,1533584485.702598
705,1.0,15,7.0,0.0,10.0,-69,3,1533584485.702598
706,1.0,4,7.0,0.0,10.0,-58,7,1533584485.702598
707,1.0,23,7.0,0.0,10.0,-102,-4,1533584485.702598
708,1.0,22,7.0,0.0,10.0,-104,1,1533584485.702598
709,1.0,,7.0,10.0,10.0,,,1533584485.970766
710,1.0,28,7.0,10.0,10.0,-89,7,1533584485.970766
711,1.0,3,7.0,10.0,10.0,-84,7,1533584485.970766
712,1.0,8,7.0,10.0,10.0,-51,8,1533584485.970766
713,1.0,10,7.0,10.0,10.0,-92,3,1533584485.970766
714,1.0,15,7.0,10.0,10.0,-57,8,1533584485.970766
715,1.0,4,7.0,10.0,10.0,-48,7,1533584485.970766
716,1.0,20,7.0,10.0,10.0,-101,3,1533584485.970766
717,1.0,23,7.0,10.0,10.0,-97,4,1533584485.970766
718,1.0,32,7.0,10.0,10.0,-85,7,1533584485.970766
719,1.0,33,7.0,10.0,10.0,-71,8,1533584485.970766
720,1.0,25,7.0,10.0,10.0,-103,-1,1533584485.970766
721,1.0,22,7.0,10.0,10.0,-95,6,1533584485.970766
722,1.0,,7.0,22.0,10.0,,,1533584486.230767
723,1.0,28,7.0,22.0,10.0,-77,8,1533584486.230767
724,1.0,3,7.0,22.0,10.0,-71,8,1533584486.230767
725,1.0,24,7.0,22.0,10.0,-95,5,1533584486.230767
726,1.0,8,7.0,22.0,10.0,-38,8,1533584486.230767
727,1.0,10,7.0,22.0,10.0,-81,7,1533584486.230767
728,1.0,15,7.0,22.0,10.0,-45,8,1533584486.230767
729,1.0,4,7.0,22.0,10.0,-36,8,1533584486.230767
730,1.0,20,7.0,22.0,10.0,-88,7,1533584486.230767
731,1.0,23,7.0,22.0,10.0,-84,7,1533584486.230767
732,1.0,26,7.0,22.0,10.0,-96,6,1533584486.230767
733,1.0,32,7.0,22.0,10.0,-73,8,1533584486.230767
734,1.0,33,7.0,22.0,10.0,-59,8,1533584486.230767
735,1.0,13,7.0,22.0,10.0,-99,5,1533584486.230767
736,1.0,25,7.0,22.0,10.0,-93,6,1533584486.230767
737,1.0,22,7.0,22.0,10.0,-83,8,1533584486.230767
738,1.0,,9.0,0.0,10.0,,,1533584486.492566
739,1.0,15,9.0,0.0,10.0,-45,8,1533584486.492566
740,1.0,,9.0,10.0,10.0,,,1533584486.702563
741,1.0,8,9.0,10.0,10.0,-38,8,1533584486.702563
742,1.0,15,9.0,10.0,10.0,-45,8,1533584486.702563
743,1.0,33,9.0,10.0,10.0,-59,8,1533584486.702563
744,1.0,,9.0,22.0,10.0,,,1533584486.912472
745,1.0,3,9.0,22.0,10.0,-71,8,1533584486.912472
746,1.0,8,9.0,22.0,10.0,-38,8,1533584486.912472
747,1.0,15,9.0,22.0,10.0,-45,8,1533584486.912472
748,1.0,4,9.0,22.0,10.0,-36,8,1533584486.912472
749,1.0,,3.0,0.0,12.0,,,1533584487.122318
750,1.0,28,3.0,0.0,12.0,-98,6,1533584487.122318
751,1.0,3,3.0,0.0,12.0,-93,9,1533584487.122318
752,1.0,24,3.0,0.0,12.0,-106,-13,1533584487.122318
753,1.0,8,3.0,0.0,12.0,-60,10,1533584487.122318
754,1.0,10,3.0,0.0,12.0,-98,-4,1533584487.122318
755,1.0,15,3.0,0.0,12.0,-67,10,1533584487.122318
756,1.0,4,3.0,0.0,12.0,-57,11,1533584487.122318
757,1.0,20,3.0,0.0,12.0,-102,-6,1533584487.122318
758,1.0,23,3.0,0.0,12.0,-103,-4,1533584487.122318
759,1.0,26,3.0,0.0,12.0,-106,-13,1533584487.122318
760,1.0,32,3.0,0.0,12.0,-95,3,1533584487.122318
761,1.0,33,3.0,0.0,12.0,-81,10,1533584487.122318
762,1.0,13,3.0,0.0,12.0,-109,-13,1533584487.122318
763,1.0,25,3.0,0.0,12.0,-106,-10,1533584487.122318
764,1.0,22,3.0,0.0,12.0,-104,1,1533584487.122318
765,1.0,,3.0,10.0,12.0,,,1533584487.844844
766,1.0,28,3.0,10.0,12.0,-89,9,1533584487.844844
767,1.0,3,3.0,10.0,12.0,-84,10,1533584487.844844
768,1.0,24,3.0,10.0,12.0,-103,-5,1533584487.844844
769,1.0,8,3.0,10.0,12.0,-50,10,1533584487.844844
770,1.0,10,3.0,10.0,12.0,-92,3,1533584487.844844
771,1.0,15,3.0,10.0,12.0,-57,10,1533584487.844844
772,1.0,4,3.0,10.0,12.0,-47,11,1533584487.844844
773,1.0,20,3.0,10.0,12.0,-100,4,1533584487.844844
774,1.0,23,3.0,10.0,12.0,-96,6,1533584487.844844
775,1.0,26,3.0,10.0,12.0,-105,-3,1533584487.844844
776,1.0,32,3.0,10.0,12.0,-86,9,1533584487.844844
777,1.0,33,3.0,10.0,12.0,-71,10,1533584487.844844
778,1.0,13,3.0,10.0,12.0,-109,-2,1533584487.844844
779,1.0,25,3.0,10.0,12.0,-103,-1,1533584487.844844
780,1.0,22,3.0,10.0,12.0,-95,7,1533584487.844844
781,1.0,,3.0,22.0,12.0,,,1533584488.592391
782,1.0,28,3.0,22.0,12.0,-77,10,1533584488.592391
783,1.0,3,3.0,22.0,12.0,-71,10,1533584488.592391
784,1.0,24,3.0,22.0,12.0,-96,6,1533584488.592391
785,1.0,8,3.0,22.0,12.0,-39,11,1533584488.592391
786,1.0,10,3.0,22.0,12.0,-81,10,1533584488.592391
787,1.0,15,3.0,22.0,12.0,-46,10,1533584488.592391
788,1.0,4,3.0,22.0,12.0,-35,11,1533584488.592391
789,1.0,20,3.0,22.0,12.0,-89,9,1533584488.592391
790,1.0,23,3.0,22.0,12.0,-85,10,1533584488.592391
791,1.0,26,3.0,22.0,12.0,-96,7,1533584488.592391
792,1.0,32,3.0,22.0,12.0,-73,10,1533584488.592391
793,1.0,33,3.0,22.0,12.0,-59,11,1533584488.592391
794,1.0,13,3.0,22.0,12.0,-99,7,1533584488.592391
795,1.0,25,3.0,22.0,12.0,-93,8,1533584488.592391
796,1.0,22,3.0,22.0,12.0,-83,10,1533584488.592391
797,1.0,,5.0,0.0,12.0,,,1533584489.331513
798,1.0,28,5.0,0.0,12.0,-98,7,1533584489.331513
799,1.0,3,5.0,0.0,12.0,-93,10,1533584489.331513
800,1.0,8,5.0,0.0,12.0,-60,13,1533584489.331513
801,1.0,10,5.0,0.0,12.0,-98,-4,1533584489.331513
802,1.0,15,5.0,0.0,12.0,-67,13,1533584489.331513
803,1.0,4,5.0,0.0,12.0,-56,12,1533584489.331513
804,1.0,20,5.0,0.0,12.0,-107,-4,1533584489.331513
805,1.0,23,5.0,0.0,12.0,-104,-2,1533584489.331513
806,1.0,32,5.0,0.0,12.0,-95,5,1533584489.331513
807,1.0,33,5.0,0.0,12.0,-81,12,1533584489.331513
808,1.0,25,5.0,0.0,12.0,-106,-10,1533584489.331513
809,1.0,22,5.0,0.0,12.0,-104,1,1533584489.331513
810,1.0,,5.0,10.0,12.0,,,1533584489.700519
811,1.0,28,5.0,10.0,12.0,-89,11,1533584489.700519
812,1.0,3,5.0,10.0,12.0,-84,12,1533584489.700519
813,1.0,24,5.0,10.0,12.0,-104,-4,1533584489.700519
814,1.0,8,5.0,10.0,12.0,-51,12,1533584489.700519
815,1.0,15,5.0,10.0,12.0,-59,11,1533584489.700519
816,1.0,4,5.0,10.0,12.0,-47,12,1533584489.700519
817,1.0,23,5.0,10.0,12.0,-97,6,1533584489.700519
818,1.0,26,5.0,10.0,12.0,-104,-3,1533584489.700519
819,1.0,33,5.0,10.0,12.0,-71,0,1533584489.700519
820,1.0,13,5.0,10.0,12.0,-108,-3,1533584489.700519
821,1.0,25,5.0,10.0,12.0,-103,0,1533584489.700519
822,1.0,22,5.0,10.0,12.0,-95,9,1533584489.700519
823,1.0,,5.0,22.0,12.0,,,1533584490.072561
824,1.0,28,5.0,22.0,12.0,-77,12,1533584490.072561
825,1.0,3,5.0,22.0,12.0,-71,13,1533584490.072561
826,1.0,24,5.0,22.0,12.0,-94,3,1533584490.072561
827,1.0,8,5.0,22.0,12.0,-39,12,1533584490.072561
828,1.0,10,5.0,22.0,12.0,-81,11,1533584490.072561
829,1.0,15,5.0,22.0,12.0,-46,12,1533584490.072561
830,1.0,4,5.0,22.0,12.0,-35,12,1533584490.072561
831,1.0,20,5.0,22.0,12.0,-89,10,1533584490.072561
832,1.0,23,5.0,22.0,12.0,-85,11,1533584490.072561
833,1.0,26,5.0,22.0,12.0,-96,8,1533584490.072561
834,1.0,32,5.0,22.0,12.0,-73,12,1533584490.072561
835,1.0,33,5.0,22.0,12.0,-59,12,1533584490.072561
836,1.0,13,5.0,22.0,12.0,-99,8,1533584490.072561
837,1.0,25,5.0,22.0,12.0,-93,9,1533584490.072561
838,1.0,22,5.0,22.0,12.0,-83,11,1533584490.072561
839,1.0,,7.0,0.0,12.0,,,1533584490.450894
840,1.0,28,7.0,0.0,12.0,-98,2,1533584490.450894
841,1.0,3,7.0,0.0,12.0,-93,6,1533584490.450894
842,1.0,8,7.0,0.0,12.0,-61,7,1533584490.450894
843,1.0,15,7.0,0.0,12.0,-67,7,1533584490.450894
844,1.0,4,7.0,0.0,12.0,-58,7,1533584490.450894
845,1.0,32,7.0,0.0,12.0,-94,0,1533584490.450894
846,1.0,33,7.0,0.0,12.0,-81,7,1533584490.450894
847,1.0,,7.0,10.0,12.0,,,1533584490.712361
848,1.0,28,7.0,10.0,12.0,-89,7,1533584490.712361
849,1.0,3,7.0,10.0,12.0,-84,9,1533584490.712361
850,1.0,8,7.0,10.0,12.0,-51,10,1533584490.712361
851,1.0,15,7.0,10.0,12.0,-57,9,1533584490.712361
