sample,time,window,precision,modulation,band,preamble,offset,valid
14053,2018-06-15 02:54:11.456867,0.2,2.0002000200020003e-05,5,16,11,264577,False
14054,2018-06-15 02:54:14.789255,1.0,1.000010000100001e-05,2,42,3,1040714,True
14055,2018-06-15 02:54:16.286278,0.1,1.0001000100010001e-05,7,34,11,47473,True
14056,2018-06-15 02:54:19.853120,1.0,1.000010000100001e-05,0,17,4,1308004,False
14057,2018-06-15 02:54:23.327779,1.0,1.000010000100001e-05,0,7,4,225104,False
14058,2018-06-15 02:54:24.793592,0.04,4.004004004004004e-05,8,2,7,7331,True
14059,2018-06-15 02:54:26.189100,0.04,4.004004004004004e-05,8,51,2,89,False
14060,2018-06-15 02:54:27.694291,0.1,1.0001000100010001e-05,7,27,11,3163,False
14061,2018-06-15 02:54:29.192053,0.1,1.0001000100010001e-05,4,10,4,36376,False
14062,2018-06-15 02:54:31.023734,0.4,4.0004000400040005e-05,3,34,8,864770,False
14063,2018-06-15 02:54:32.485960,0.04,4.004004004004004e-05,8,33,8,877,True
14064,2018-06-15 02:54:34.007895,0.1,1.0001000100010001e-05,5,36,8,158553,True
14065,2018-06-15 02:54:35.820903,0.4,4.0004000400040005e-05,4,41,9,506287,False
14066,2018-06-15 02:54:37.321190,0.1,1.0001000100010001e-05,5,23,5,82244,True
14067,2018-06-15 02:54:38.828562,0.1,1.0001000100010001e-05,5,23,6,105718,True
14068,2018-06-15 02:54:40.693833,0.4,4.0004000400040005e-05,3,18,11,639703,True
14069,2018-06-15 02:54:42.194115,0.1,1.0001000100010001e-05,6,19,12,53251,True
14070,2018-06-15 02:54:43.699080,0.1,1.0001000100010001e-05,7,24,4,29459,True
14071,2018-06-15 02:54:49.615505,2.0,2.000020000200002e-05,0,39,4,3251695,True
14072,2018-06-15 02:54:51.280841,0.2,2.0002000200020003e-05,4,36,6,145936,True
14073,2018-06-15 02:54:52.784357,0.1,1.0001000100010001e-05,7,49,3,13884,True
14074,2018-06-15 02:54:54.409601,0.2,2.0002000200020003e-05,4,34,7,410432,False
14075,2018-06-15 02:54:56.227446,0.4,4.0004000400040005e-05,3,10,5,366697,True
14076,2018-06-15 02:54:57.775247,0.1,1.0001000100010001e-05,5,17,11,36666,False
14077,2018-06-15 02:55:08.787910,4.0,4.000040000400004e-05,0,4,12,9270018,False
14078,2018-06-15 02:55:12.352688,1.0,1.000010000100001e-05,0,15,3,1657067,False
14079,2018-06-15 02:55:13.805919,0.04,4.004004004004004e-05,9,14,10,192,False
14080,2018-06-15 02:55:15.660790,0.4,4.0004000400040005e-05,2,27,5,185178,False
14081,2018-06-15 02:55:19.066198,1.0,1.000010000100001e-05,1,13,4,1596911,True
14082,2018-06-15 02:55:20.562873,0.1,1.0001000100010001e-05,7,35,8,7848,False
14083,2018-06-15 02:55:22.258126,0.2,2.0002000200020003e-05,3,32,3,382617,True
14084,2018-06-15 02:55:24.084951,0.4,4.0004000400040005e-05,3,38,8,644497,True
14085,2018-06-15 02:55:27.629433,1.0,1.000010000100001e-05,1,38,11,1752574,True
14086,2018-06-15 02:55:29.131074,0.1,1.0001000100010001e-05,5,3,5,9478,False
14087,2018-06-15 02:55:35.153870,2.0,2.000020000200002e-05,0,51,6,1440411,False
14088,2018-06-15 02:55:41.114928,2.0,2.000020000200002e-05,0,8,4,3825289,True
14089,2018-06-15 02:55:42.611692,0.1,1.0001000100010001e-05,7,45,8,6846,False
14090,2018-06-15 02:55:44.105693,0.1,1.0001000100010001e-05,7,47,5,24767,True
14091,2018-06-15 02:55:47.590590,1.0,1.000010000100001e-05,1,18,10,1038884,True
14092,2018-06-15 02:55:51.074078,1.0,1.000010000100001e-05,1,8,9,1916815,True
14093,2018-06-15 02:55:52.586033,0.1,1.0001000100010001e-05,7,27,12,51531,True
14094,2018-06-15 02:55:54.400164,0.4,4.0004000400040005e-05,3,21,4,467559,True
14095,2018-06-15 02:55:57.786941,1.0,1.000010000100001e-05,2,36,8,1785510,False
14096,2018-06-15 02:55:59.602726,0.4,4.0004000400040005e-05,3,15,7,468849,True
14097,2018-06-15 02:56:01.099248,0.1,1.0001000100010001e-05,6,38,4,84227,True
14098,2018-06-15 02:56:02.592316,0.1,1.0001000100010001e-05,7,2,4,19632,True
14099,2018-06-15 02:56:04.204462,0.2,2.0002000200020003e-05,4,3,4,174797,True
14100,2018-06-15 02:56:06.090211,0.4,4.0004000400040005e-05,2,6,3,801202,False
14101,2018-06-15 02:56:07.534610,0.04,4.004004004004004e-05,8,7,3,2793,True
14102,2018-06-15 02:56:10.936066,1.0,1.000010000100001e-05,2,49,9,727138,True
14103,2018-06-15 02:56:12.453281,0.1,1.0001000100010001e-05,4,8,5,87888,True
14104,2018-06-15 02:56:13.969824,0.1,1.0001000100010001e-05,7,24,6,58872,False
14105,2018-06-15 02:56:15.422983,0.04,4.004004004004004e-05,9,25,12,3720,True
14106,2018-06-15 02:56:17.052350,0.2,2.0002000200020003e-05,4,40,5,277298,True
14107,2018-06-15 02:56:22.944681,2.0,2.000020000200002e-05,1,12,7,2520344,True
14108,2018-06-15 02:56:24.389152,0.04,4.004004004004004e-05,8,17,3,2910,True
14109,2018-06-15 02:56:25.792804,0.04,4.004004004004004e-05,8,40,9,10632,False
14110,2018-06-15 02:56:27.455374,0.2,2.0002000200020003e-05,4,28,12,304419,True
14111,2018-06-15 02:56:28.908280,0.04,4.004004004004004e-05,8,12,3,2610,False
14112,2018-06-15 02:56:30.304770,0.04,4.004004004004004e-05,9,47,10,981,True
14113,2018-06-15 02:56:31.829032,0.1,1.0001000100010001e-05,6,28,3,23752,True
14114,2018-06-15 02:56:35.213667,1.0,1.000010000100001e-05,1,20,3,1810946,True
14115,2018-06-15 02:56:37.029807,0.4,4.0004000400040005e-05,3,38,6,697245,False
14116,2018-06-15 02:56:38.572761,0.1,1.0001000100010001e-05,7,1,11,13186,False
14117,2018-06-15 02:56:40.445838,0.4,4.0004000400040005e-05,2,12,8,639302,True
14118,2018-06-15 02:56:42.061301,0.2,2.0002000200020003e-05,4,41,4,151961,True
14119,2018-06-15 02:56:43.875265,0.4,4.0004000400040005e-05,3,27,3,528649,False
14120,2018-06-15 02:56:45.410235,0.1,1.0001000100010001e-05,7,29,5,53505,False
14121,2018-06-15 02:56:47.248138,0.4,4.0004000400040005e-05,3,2,9,384979,True
14122,2018-06-15 02:56:50.654607,1.0,1.000010000100001e-05,2,0,7,1558618,False
14123,2018-06-15 02:56:52.187026,0.1,1.0001000100010001e-05,3,36,3,19416,False
14124,2018-06-15 02:56:53.676724,0.1,1.0001000100010001e-05,7,44,10,3964,False
14125,2018-06-15 02:56:55.165921,0.1,1.0001000100010001e-05,6,0,9,47577,True
14126,2018-06-15 02:56:56.613998,0.04,4.004004004004004e-05,8,40,11,5504,True
14127,2018-06-15 02:56:58.458868,0.4,4.0004000400040005e-05,4,36,11,500581,False
14128,2018-06-15 02:57:00.092694,0.2,2.0002000200020003e-05,3,49,3,283620,True
14129,2018-06-15 02:57:06.157598,2.0,2.000020000200002e-05,0,46,8,3864573,True
14130,2018-06-15 02:57:07.675482,0.1,1.0001000100010001e-05,5,49,5,84591,True
14131,2018-06-15 02:57:09.520514,0.4,4.0004000400040005e-05,3,38,10,944935,False
14132,2018-06-15 02:57:11.319435,0.4,4.0004000400040005e-05,3,24,12,372945,True
14133,2018-06-15 02:57:12.819091,0.1,1.0001000100010001e-05,7,41,5,18299,True
14134,2018-06-15 02:57:14.339745,0.1,1.0001000100010001e-05,6,15,12,160496,False
14135,2018-06-15 02:57:15.972815,0.2,2.0002000200020003e-05,4,38,11,27106,False
14136,2018-06-15 02:57:17.569777,0.2,2.0002000200020003e-05,4,18,7,311071,True
14137,2018-06-15 02:57:19.398126,0.4,4.0004000400040005e-05,3,24,5,695281,False
14138,2018-06-15 02:57:20.903121,0.1,1.0001000100010001e-05,7,6,9,27958,True
14139,2018-06-15 02:57:22.344553,0.04,4.004004004004004e-05,8,5,8,5791,True
14140,2018-06-15 02:57:25.761591,1.0,1.000010000100001e-05,1,41,5,859157,False
14141,2018-06-15 02:57:27.266529,0.1,1.0001000100010001e-05,7,11,4,35192,True
14142,2018-06-15 02:57:28.764610,0.1,1.0001000100010001e-05,6,40,12,16273,False
14143,2018-06-15 02:57:32.197149,1.0,1.000010000100001e-05,2,9,9,866720,True
14144,2018-06-15 02:57:33.655696,0.04,4.004004004004004e-05,9,33,5,1756,True
14145,2018-06-15 02:57:35.219239,0.1,1.0001000100010001e-05,4,36,3,42963,False
14146,2018-06-15 02:57:36.665649,0.04,4.004004004004004e-05,9,40,6,4603,True
14147,2018-06-15 02:57:42.833938,2.0,2.000020000200002e-05,0,20,10,2380980,True
14148,2018-06-15 02:57:44.334349,0.1,1.0001000100010001e-05,7,26,3,5623,True
14149,2018-06-15 02:57:45.845465,0.1,1.0001000100010001e-05,5,13,4,1185,False
14150,2018-06-15 02:57:49.253163,1.0,1.000010000100001e-05,2,8,12,2152575,False
14151,2018-06-15 02:57:50.697404,0.04,4.004004004004004e-05,8,48,4,753,True
14152,2018-06-15 02:57:52.208845,0.1,1.0001000100010001e-05,7,8,7,46839,True
14153,2018-06-15 02:57:53.711039,0.1,1.0001000100010001e-05,6,20,3,77658,True
14154,2018-06-15 02:57:55.161111,0.04,4.004004004004004e-05,8,22,8,3713,True
14155,2018-06-15 02:57:56.668321,0.1,1.0001000100010001e-05,7,20,10,47599,True
14156,2018-06-15 02:58:00.110220,1.0,1.000010000100001e-05,2,13,9,1904444,False
14157,2018-06-15 02:58:01.965525,0.4,4.0004000400040005e-05,2,13,5,462316,False
14158,2018-06-15 02:58:03.469412,0.1,1.0001000100010001e-05,5,49,5,32279,False
14159,2018-06-15 02:58:04.933266,0.04,4.004004004004004e-05,9,24,2,1034,True
14160,2018-06-15 02:58:06.794226,0.4,4.0004000400040005e-05,2,50,5,418375,False
14161,2018-06-15 02:58:08.614140,0.4,4.0004000400040005e-05,3,29,7,456584,True
14162,2018-06-15 02:58:10.241551,0.2,2.0002000200020003e-05,3,49,3,152455,False
14163,2018-06-15 02:58:11.747685,0.1,1.0001000100010001e-05,7,23,3,11825,True
14164,2018-06-15 02:58:13.199289,0.04,4.004004004004004e-05,9,51,11,7005,False
14165,2018-06-15 02:58:19.325069,2.0,2.000020000200002e-05,0,13,10,2276175,True
14166,2018-06-15 02:58:20.774259,0.04,4.004004004004004e-05,8,46,10,6985,True
14167,2018-06-15 02:58:22.583171,0.4,4.0004000400040005e-05,3,24,3,506941,True
14168,2018-06-15 02:58:24.094793,0.1,1.0001000100010001e-05,7,30,11,68812,False
14169,2018-06-15 02:58:25.989140,0.4,4.0004000400040005e-05,2,40,8,228510,False
14170,2018-06-15 02:58:27.436458,0.04,4.004004004004004e-05,8,41,10,7184,True
14171,2018-06-15 02:58:33.424992,2.0,2.000020000200002e-05,0,36,4,3004773,True
14172,2018-06-15 02:58:34.926958,0.1,1.0001000100010001e-05,7,26,3,8722,True
14173,2018-06-15 02:58:36.364399,0.04,4.004004004004004e-05,8,4,7,3955,True
14174,2018-06-15 02:58:37.986390,0.2,2.0002000200020003e-05,4,7,3,285725,True
14175,2018-06-15 02:58:39.595587,0.2,2.0002000200020003e-05,5,46,11,193521,True
14176,2018-06-15 02:58:41.039090,0.04,4.004004004004004e-05,9,36,7,5201,False
14177,2018-06-15 02:58:42.671313,0.2,2.0002000200020003e-05,4,3,6,222183,True
14178,2018-06-15 02:58:46.073461,1.0,1.000010000100001e-05,2,30,12,851093,True
14179,2018-06-15 02:58:47.534612,0.04,4.004004004004004e-05,8,44,3,182,False
14180,2018-06-15 02:58:48.940403,0.04,4.004004004004004e-05,9,7,9,6769,False
14181,2018-06-15 02:58:50.335061,0.04,4.004004004004004e-05,9,49,12,8209,False
14182,2018-06-15 02:58:53.661992,1.0,1.000010000100001e-05,2,10,4,1306429,False
14183,2018-06-15 02:58:55.206564,0.1,1.0001000100010001e-05,4,6,8,5856,False
14184,2018-06-15 02:58:56.739705,0.1,1.0001000100010001e-05,5,24,7,164889,True
14185,2018-06-15 02:59:00.125502,1.0,1.000010000100001e-05,2,22,10,1021690,True
14186,2018-06-15 02:59:01.591776,0.04,4.004004004004004e-05,9,36,5,415,False
14187,2018-06-15 02:59:03.222738,0.2,2.0002000200020003e-05,3,49,3,189577,False
14188,2018-06-15 02:59:06.711718,1.0,1.000010000100001e-05,1,46,9,538343,False
14189,2018-06-15 02:59:08.152793,0.04,4.004004004004004e-05,8,25,3,41,False
14190,2018-06-15 02:59:09.746709,0.1,1.0001000100010001e-05,5,30,9,48554,False
14191,2018-06-15 02:59:13.190848,1.0,1.000010000100001e-05,1,10,3,2267256,True
14192,2018-06-15 02:59:14.637446,0.04,4.004004004004004e-05,9,17,2,325,False
14193,2018-06-15 02:59:16.262391,0.2,2.0002000200020003e-05,4,21,9,337238,True
14194,2018-06-15 02:59:22.452938,2.0,2.000020000200002e-05,0,23,12,598147,False
14195,2018-06-15 02:59:28.664389,2.0,2.000020000200002e-05,0,45,12,857102,False
14196,2018-06-15 02:59:30.121397,0.04,4.004004004004004e-05,8,20,8,7216,True
14197,2018-06-15 02:59:31.627681,0.1,1.0001000100010001e-05,7,40,5,28885,True
14198,2018-06-15 02:59:33.475550,0.4,4.0004000400040005e-05,3,23,10,717105,True
14199,2018-06-15 02:59:34.987944,0.1,1.0001000100010001e-05,7,17,7,43475,True
14200,2018-06-15 02:59:36.483398,0.1,1.0001000100010001e-05,6,36,6,90182,True
14201,2018-06-15 02:59:38.356202,0.4,4.0004000400040005e-05,2,31,6,650665,True
14202,2018-06-15 02:59:39.982928,0.2,2.0002000200020003e-05,4,43,10,407196,True
14203,2018-06-15 02:59:41.581535,0.2,2.0002000200020003e-05,4,38,10,423729,False
14204,2018-06-15 02:59:43.091482,0.1,1.0001000100010001e-05,5,40,4,45888,False
14205,2018-06-15 02:59:53.978566,4.0,4.000040000400004e-05,0,6,7,5937645,False
14206,2018-06-15 02:59:55.477409,0.1,1.0001000100010001e-05,6,32,8,45062,True
14207,2018-06-15 02:59:58.898941,1.0,1.000010000100001e-05,2,18,7,1533534,False
14208,2018-06-15 03:00:04.778556,2.0,2.000020000200002e-05,1,2,9,4005189,False
14209,2018-06-15 03:00:06.396894,0.2,2.0002000200020003e-05,5,23,8,178985,True
14210,2018-06-15 03:00:08.243397,0.4,4.0004000400040005e-05,3,38,12,639490,True
14211,2018-06-15 03:00:09.688664,0.04,4.004004004004004e-05,9,27,8,3703,True
14212,2018-06-15 03:00:11.206764,0.1,1.0001000100010001e-05,5,46,7,60895,True
14213,2018-06-15 03:00:14.784150,1.0,1.000010000100001e-05,1,46,8,1032423,True
14214,2018-06-15 03:00:20.813985,2.0,2.000020000200002e-05,1,45,10,2965406,True
14215,2018-06-15 03:00:22.317083,0.1,1.0001000100010001e-05,6,46,6,17902,True
14216,2018-06-15 03:00:23.810527,0.1,1.0001000100010001e-05,5,17,6,126883,True
14217,2018-06-15 03:00:25.259064,0.04,4.004004004004004e-05,9,23,9,2350,True
14218,2018-06-15 03:00:26.655411,0.04,4.004004004004004e-05,9,11,12,5754,True
14219,2018-06-15 03:00:28.209398,0.1,1.0001000100010001e-05,4,36,9,27771,False
14220,2018-06-15 03:00:29.863272,0.2,2.0002000200020003e-05,5,45,7,212750,False
14221,2018-06-15 03:00:33.258924,1.0,1.000010000100001e-05,2,4,11,1641799,True
14222,2018-06-15 03:00:39.180962,2.0,2.000020000200002e-05,0,48,4,2849313,True
14223,2018-06-15 03:00:40.692247,0.1,1.0001000100010001e-05,5,34,4,92246,True
14224,2018-06-15 03:00:51.579055,4.0,4.000040000400004e-05,0,11,8,5982957,False
14225,2018-06-15 03:00:54.985141,1.0,1.000010000100001e-05,2,46,11,1724904,False
14226,2018-06-15 03:00:56.479152,0.1,1.0001000100010001e-05,6,9,3,93971,True
14227,2018-06-15 03:00:57.929884,0.04,4.004004004004004e-05,9,35,6,2772,True
14228,2018-06-15 03:00:59.555020,0.2,2.0002000200020003e-05,3,6,3,401001,True
14229,2018-06-15 03:01:01.072045,0.1,1.0001000100010001e-05,6,38,5,78210,True
14230,2018-06-15 03:01:07.030975,2.0,2.000020000200002e-05,1,29,11,1951336,True
14231,2018-06-15 03:01:10.554504,1.0,1.000010000100001e-05,1,38,11,1332163,True
14232,2018-06-15 03:01:12.176756,0.2,2.0002000200020003e-05,4,34,10,319438,True
14233,2018-06-15 03:01:13.770323,0.2,2.0002000200020003e-05,4,17,8,237124,True
14234,2018-06-15 03:01:15.617292,0.4,4.0004000400040005e-05,2,29,3,975478,True
14235,2018-06-15 03:01:19.017867,1.0,1.000010000100001e-05,2,34,12,1237515,True
14236,2018-06-15 03:01:20.480478,0.04,4.004004004004004e-05,9,17,8,3159,True
14237,2018-06-15 03:01:21.985010,0.1,1.0001000100010001e-05,7,31,6,2950,False
14238,2018-06-15 03:01:23.429057,0.04,4.004004004004004e-05,9,8,4,306,False
14239,2018-06-15 03:01:29.555314,2.0,2.000020000200002e-05,0,30,10,1394084,False
14240,2018-06-15 03:01:31.080906,0.1,1.0001000100010001e-05,4,49,6,71417,False
14241,2018-06-15 03:01:32.587772,0.1,1.0001000100010001e-05,7,47,3,33674,True
14242,2018-06-15 03:01:34.123441,0.1,1.0001000100010001e-05,5,35,5,70506,True
14243,2018-06-15 03:01:35.664597,0.1,1.0001000100010001e-05,4,18,3,81725,False
14244,2018-06-15 03:01:37.305905,0.2,2.0002000200020003e-05,3,6,4,177225,False
14245,2018-06-15 03:01:43.524186,2.0,2.000020000200002e-05,0,33,9,2325548,True
14246,2018-06-15 03:01:44.990549,0.04,4.004004004004004e-05,8,17,2,344,False
14247,2018-06-15 03:01:46.388386,0.04,4.004004004004004e-05,9,11,12,5046,True
14248,2018-06-15 03:01:48.030308,0.2,2.0002000200020003e-05,3,43,5,71690,False
14249,2018-06-15 03:01:49.542554,0.1,1.0001000100010001e-05,5,33,12,32886,False
14250,2018-06-15 03:01:50.999882,0.04,4.004004004004004e-05,8,24,6,6976,True
14251,2018-06-15 03:01:52.509637,0.1,1.0001000100010001e-05,7,44,5,18645,True
14252,2018-06-15 03:01:54.344884,0.4,4.0004000400040005e-05,3,7,8,671113,True
14253,2018-06-15 03:01:55.987404,0.2,2.0002000200020003e-05,3,48,5,220424,False
14254,2018-06-15 03:01:57.610578,0.2,2.0002000200020003e-05,4,43,7,426971,False
14255,2018-06-15 03:02:01.176128,1.0,1.000010000100001e-05,0,12,4,1637837,False
14256,2018-06-15 03:02:07.007859,2.0,2.000020000200002e-05,1,15,6,2891812,False
14257,2018-06-15 03:02:10.482612,1.0,1.000010000100001e-05,1,22,6,900355,False
14258,2018-06-15 03:02:21.502137,4.0,4.000040000400004e-05,0,47,11,7702177,False
14259,2018-06-15 03:02:25.074745,1.0,1.000010000100001e-05,1,10,8,628013,False
14260,2018-06-15 03:02:26.594642,0.1,1.0001000100010001e-05,5,18,10,86226,True
14261,2018-06-15 03:02:28.098610,0.1,1.0001000100010001e-05,5,50,10,91211,True
14262,2018-06-15 03:02:29.715151,0.2,2.0002000200020003e-05,5,47,12,331143,False
14263,2018-06-15 03:02:31.162848,0.04,4.004004004004004e-05,8,40,8,1079,False
14264,2018-06-15 03:02:37.229481,2.0,2.000020000200002e-05,0,1,8,3337533,True
14265,2018-06-15 03:02:48.236173,4.0,4.000040000400004e-05,0,51,12,10307353,False
14266,2018-06-15 03:02:59.147991,4.0,4.000040000400004e-05,0,27,11,4697372,True
14267,2018-06-15 03:03:02.609131,1.0,1.000010000100001e-05,1,5,9,795886,False
14268,2018-06-15 03:03:06.091198,1.0,1.000010000100001e-05,0,26,4,1039034,False
14269,2018-06-15 03:03:07.937517,0.4,4.0004000400040005e-05,3,32,12,199908,False
14270,2018-06-15 03:03:11.375121,1.0,1.000010000100001e-05,2,27,12,1664332,True
14271,2018-06-15 03:03:14.742191,1.0,1.000010000100001e-05,2,6,10,1185599,True
14272,2018-06-15 03:03:16.189861,0.04,4.004004004004004e-05,8,10,2,1089,True
14273,2018-06-15 03:03:17.588712,0.04,4.004004004004004e-05,8,27,6,3652,True
14274,2018-06-15 03:03:18.998513,0.04,4.004004004004004e-05,8,17,8,2660,False
14275,2018-06-15 03:03:20.535491,0.1,1.0001000100010001e-05,4,25,7,56761,False
14276,2018-06-15 03:03:22.033290,0.1,1.0001000100010001e-05,5,10,9,15645,False
14277,2018-06-15 03:03:23.530791,0.1,1.0001000100010001e-05,5,2,9,107853,True
14278,2018-06-15 03:03:25.154547,0.2,2.0002000200020003e-05,4,10,7,85769,True
14279,2018-06-15 03:03:28.488624,1.0,1.000010000100001e-05,2,36,4,1151285,True
14280,2018-06-15 03:03:29.998362,0.1,1.0001000100010001e-05,5,40,9,120451,True
14281,2018-06-15 03:03:33.581361,1.0,1.000010000100001e-05,1,39,8,2204039,True
14282,2018-06-15 03:03:35.499649,0.4,4.0004000400040005e-05,2,49,10,147695,False
14283,2018-06-15 03:03:38.941659,1.0,1.000010000100001e-05,2,15,11,840068,True
14284,2018-06-15 03:03:40.860148,0.4,4.0004000400040005e-05,2,35,10,364953,False
14285,2018-06-15 03:03:44.275401,1.0,1.000010000100001e-05,2,47,11,1806414,False
14286,2018-06-15 03:03:45.771488,0.1,1.0001000100010001e-05,7,50,5,26174,True
14287,2018-06-15 03:03:51.677731,2.0,2.000020000200002e-05,1,27,10,3281474,True
14288,2018-06-15 03:03:53.127102,0.04,4.004004004004004e-05,9,37,11,3946,True
14289,2018-06-15 03:03:54.635236,0.1,1.0001000100010001e-05,7,38,8,49543,True
14290,2018-06-15 03:03:56.266986,0.2,2.0002000200020003e-05,5,39,12,232846,False
14291,2018-06-15 03:03:57.868188,0.2,2.0002000200020003e-05,3,48,5,220624,False
14292,2018-06-15 03:04:03.798087,2.0,2.000020000200002e-05,0,4,3,2845208,True
14293,2018-06-15 03:04:07.362541,1.0,1.000010000100001e-05,0,13,4,478976,False
14294,2018-06-15 03:04:08.861768,0.1,1.0001000100010001e-05,7,10,5,13431,True
14295,2018-06-15 03:04:10.366151,0.1,1.0001000100010001e-05,5,40,8,66772,True
14296,2018-06-15 03:04:13.741399,1.0,1.000010000100001e-05,2,29,5,1271682,True
14297,2018-06-15 03:04:15.242256,0.1,1.0001000100010001e-05,6,38,7,67727,True
14298,2018-06-15 03:04:18.757283,1.0,1.000010000100001e-05,1,16,7,683679,False
14299,2018-06-15 03:04:20.278276,0.1,1.0001000100010001e-05,5,14,12,99707,True
14300,2018-06-15 03:04:21.771562,0.1,1.0001000100010001e-05,5,17,8,97307,True
14301,2018-06-15 03:04:23.597552,0.4,4.0004000400040005e-05,3,46,8,665850,True
14302,2018-06-15 03:04:25.107338,0.1,1.0001000100010001e-05,7,36,11,52272,True
14303,2018-06-15 03:04:26.740437,0.2,2.0002000200020003e-05,4,3,11,306553,True
14304,2018-06-15 03:04:28.655913,0.4,4.0004000400040005e-05,2,2,8,487444,True
14305,2018-06-15 03:04:30.469775,0.4,4.0004000400040005e-05,3,40,8,776942,False
14306,2018-06-15 03:04:31.970503,0.1,1.0001000100010001e-05,6,8,8,136837,False
14307,2018-06-15 03:04:33.591067,0.2,2.0002000200020003e-05,4,51,4,173235,True
14308,2018-06-15 03:04:37.007182,1.0,1.000010000100001e-05,2,41,10,1802139,False
14309,2018-06-15 03:04:38.542956,0.1,1.0001000100010001e-05,4,47,6,59558,False
14310,2018-06-15 03:04:39.989762,0.04,4.004004004004004e-05,8,6,3,435,False
14311,2018-06-15 03:04:41.391366,0.04,4.004004004004004e-05,8,24,2,7,False
14312,2018-06-15 03:04:43.040641,0.2,2.0002000200020003e-05,5,36,6,202357,False
14313,2018-06-15 03:04:44.547720,0.1,1.0001000100010001e-05,7,38,5,40884,True
14314,2018-06-15 03:04:55.474845,4.0,4.000040000400004e-05,0,50,10,8900845,False
14315,2018-06-15 03:04:56.981905,0.1,1.0001000100010001e-05,6,30,10,132009,False
14316,2018-06-15 03:04:58.830927,0.4,4.0004000400040005e-05,2,24,4,182438,False
14317,2018-06-15 03:05:02.305110,1.0,1.000010000100001e-05,1,46,6,2219983,True
14318,2018-06-15 03:05:03.814675,0.1,1.0001000100010001e-05,6,7,8,142288,False
14319,2018-06-15 03:05:05.319564,0.1,1.0001000100010001e-05,7,5,10,20113,True
