sample,time,window,precision,modulation,band,preamble,offset_1,offset_2,valid
1404,00:00.0,1,1.00E-05,2,2,8,1584891,3217651,False
1405,00:00.0,2,2.00E-05,0,25,8,1656402,7841124,False
1406,00:00.0,0.04,4.00E-05,9,4,9,3982,8703,True
1407,00:00.0,0.04,4.00E-05,8,45,3,2490,4998,True
1408,00:00.0,0.04,4.00E-05,8,37,10,8308,20104,True
1409,00:00.0,1,1.00E-05,1,33,9,113811,2066924,False
1410,00:00.0,0.1,1.00E-05,5,11,4,159963,323595,True
1411,00:00.0,0.04,4.00E-05,9,28,3,1138,2632,True
1412,00:00.0,1,1.00E-05,2,46,5,1197866,2493462,True
1413,00:00.0,0.4,4.00E-05,3,35,5,588163,1338013,True
1414,00:00.0,4,4.00E-05,0,17,12,1769820,11968193,False
1415,00:00.0,0.2,2.00E-05,3,47,3,204846,577430,False
1416,00:00.0,0.2,2.00E-05,4,15,11,397557,880253,True
1417,00:00.0,2,2.00E-05,1,17,6,2761794,5960866,True
1418,00:00.0,1,1.00E-05,1,22,5,292166,2934128,False
1419,00:00.0,0.1,1.00E-05,6,35,8,144793,290292,False
1420,00:00.0,0.1,1.00E-05,5,50,5,167572,352950,False
1421,00:00.0,0.04,4.00E-05,7,40,6,2341,35185,False
1422,00:00.0,0.04,4.00E-05,8,43,3,2226,5579,True
1423,00:00.0,4,4.00E-05,0,30,9,3653442,10907657,True
1424,00:00.0,0.4,4.00E-05,2,21,4,62132,1011947,False
1425,00:00.0,0.2,2.00E-05,3,42,7,341757,762518,True
1426,00:00.0,0.1,1.00E-05,6,43,10,146895,311308,False
1427,00:00.0,0.04,4.00E-05,8,48,10,435,8771,False
1428,00:00.0,2,2.00E-05,1,28,8,3386989,7075237,False
1429,00:00.0,0.4,4.00E-05,3,45,11,56149,1035178,False
1430,00:00.0,0.1,1.00E-05,4,16,5,22010,187114,False
1431,00:00.0,0.4,4.00E-05,3,11,8,649948,1411488,True
1432,00:00.0,0.2,2.00E-05,3,4,10,274516,585323,True
1433,00:00.0,0.04,4.00E-05,9,6,10,2748,9027,True
1434,00:00.0,0.4,4.00E-05,3,38,10,793591,1756110,True
1435,00:00.0,1,1.00E-05,2,9,4,1135027,2298981,True
1436,00:00.0,0.04,4.00E-05,8,38,8,6834,14398,True
1437,00:00.0,0.1,1.00E-05,5,32,10,137244,302648,True
1438,00:00.0,0.04,4.00E-05,8,8,9,10143,20589,False
1439,00:00.0,0.1,1.00E-05,6,8,4,56610,113518,True
1440,00:00.0,2,2.00E-05,0,39,12,1999268,8626417,True
1441,00:00.0,0.1,1.00E-05,5,33,10,84969,338227,True
1442,00:00.0,0.2,2.00E-05,4,16,5,299018,600269,True
1443,00:00.0,0.1,1.00E-05,5,26,10,100761,322878,True
1444,00:00.0,0.1,1.00E-05,5,48,8,162985,405368,True
1445,00:00.0,1,1.00E-05,1,40,7,1131038,4208466,True
1446,00:00.0,0.4,4.00E-05,3,33,6,619083,1345747,True
1447,00:00.0,0.04,4.00E-05,8,34,4,3678,8529,True
1448,00:00.0,2,2.00E-05,1,12,7,2405406,5848716,True
1449,00:00.0,0.1,1.00E-05,6,34,3,28915,112798,True
1450,00:00.0,0.04,4.00E-05,7,14,6,10884,39344,True
1451,00:00.0,0.04,4.00E-05,8,15,9,6523,16231,True
1452,00:00.0,1,1.00E-05,1,15,4,2469713,5134525,True
1453,00:00.0,0.1,1.00E-05,5,27,4,105067,271034,True
1454,00:00.0,0.1,1.00E-05,5,16,9,197932,406838,False
1455,00:00.0,1,1.00E-05,2,42,12,443178,1466633,False
1456,00:00.0,2,2.00E-05,1,44,11,476369,4766218,False
1457,00:00.0,0.2,2.00E-05,4,1,8,356377,849794,True
1458,00:00.0,0.04,4.00E-05,8,9,5,6326,12659,True
1459,00:00.0,0.4,4.00E-05,2,11,3,697687,1759632,False
1460,00:00.0,0.04,4.00E-05,8,51,5,886,3164,True
1461,00:00.0,0.4,4.00E-05,2,51,4,681918,1876458,True
1462,00:00.0,0.1,1.00E-05,7,28,7,47276,102176,True
1463,00:00.0,0.1,1.00E-05,4,16,11,50478,187984,False
1464,00:00.0,0.1,1.00E-05,5,22,6,23090,151978,False
1465,00:00.0,0.04,4.00E-05,8,46,5,5380,11015,True
1466,00:00.0,0.04,4.00E-05,8,31,3,1590,3533,True
1467,00:00.0,0.1,1.00E-05,5,45,4,22606,164162,False
1468,00:00.0,0.04,4.00E-05,7,2,5,6966,35126,True
1469,00:00.0,0.04,4.00E-05,7,35,5,30662,63326,True
1470,00:00.0,2,2.00E-05,0,17,5,3990703,9578243,True
1471,00:00.0,0.2,2.00E-05,4,4,11,202823,646231,True
1472,00:00.0,0.1,1.00E-05,6,49,7,83093,179596,True
1473,00:00.0,0.04,4.00E-05,8,51,9,3668,7504,True
1474,00:00.0,0.1,1.00E-05,7,14,6,59450,121420,False
1475,00:00.0,1,1.00E-05,2,49,11,2426745,4880552,False
1476,00:00.0,1,1.00E-05,2,27,4,1071329,2304282,True
1477,00:00.0,0.04,4.00E-05,9,39,9,5338,11199,False
1478,00:00.0,0.1,1.00E-05,5,36,5,76757,177550,True
1479,00:00.0,0.04,4.00E-05,7,34,4,37787,80693,True
1480,00:00.0,0.1,1.00E-05,5,23,12,58994,123423,False
1481,00:00.0,0.04,4.00E-05,9,44,12,7371,15088,False
1482,00:00.0,0.04,4.00E-05,9,28,8,2775,5558,True
1483,00:00.0,0.04,4.00E-05,8,32,3,171,1398,False
1484,00:00.0,0.4,4.00E-05,3,19,12,522198,1273658,True
1485,00:00.0,0.04,4.00E-05,7,7,3,23979,56670,True
1486,00:00.0,1,1.00E-05,2,1,8,1514615,3128832,False
1487,00:00.0,0.2,2.00E-05,3,32,5,2331,495082,False
1488,00:00.0,0.04,4.00E-05,9,25,5,2845,6622,True
1489,00:00.0,0.04,4.00E-05,9,26,7,1249,4148,False
1490,00:00.0,0.04,4.00E-05,8,42,11,4884,17678,True
1491,00:00.0,0.04,4.00E-05,6,43,4,6669,67288,True
1492,00:00.0,0.04,4.00E-05,9,37,9,5589,11627,True
1493,00:00.0,0.04,4.00E-05,8,19,12,10168,23897,True
1494,00:00.0,0.1,1.00E-05,6,8,5,61592,141004,True
1495,00:00.0,0.04,4.00E-05,9,32,7,1566,4885,True
1496,00:00.0,0.04,4.00E-05,9,48,9,4335,10652,True
1497,00:00.0,0.04,4.00E-05,8,14,3,2717,6034,True
1498,00:00.0,1,1.00E-05,2,23,9,2034407,4190131,False
1499,00:00.0,0.1,1.00E-05,6,10,3,34166,80477,True
1500,00:00.0,1,1.00E-05,1,6,3,807454,2868138,False
1501,00:00.0,1,1.00E-05,2,50,5,1462880,2957320,False
1502,00:00.0,0.2,2.00E-05,4,26,11,222756,823244,True
1503,00:00.0,4,4.00E-05,0,0,12,764506,9530887,False
1504,00:00.0,0.04,4.00E-05,9,14,8,1360,3164,True
1505,00:00.0,0.04,4.00E-05,9,47,12,3580,9012,True
1506,00:00.0,0.1,1.00E-05,4,17,3,85040,313057,False
1507,00:00.0,0.4,4.00E-05,3,20,8,525830,1375327,True
1508,00:00.0,0.04,4.00E-05,7,25,3,8601,46705,True
1509,00:00.0,1,1.00E-05,2,4,9,615272,1838261,True
1510,00:00.0,0.04,4.00E-05,8,6,3,173,3943,False
1511,00:00.0,0.1,1.00E-05,7,30,8,39046,100309,True
1512,00:00.0,0.04,4.00E-05,5,29,3,17602,57978,False
1513,00:00.0,0.1,1.00E-05,6,14,12,167213,346063,False
1514,00:00.0,0.04,4.00E-05,9,13,6,1471,5218,True
1515,00:00.0,0.04,4.00E-05,9,39,10,7394,15302,False
1516,00:00.0,0.04,4.00E-05,7,3,5,16298,42990,True
1517,00:00.0,2,2.00E-05,0,49,6,1548310,8215347,False
1518,00:00.0,1,1.00E-05,1,30,7,1870772,4544617,True
1519,00:00.0,1,1.00E-05,1,10,4,1285861,2876548,True
1520,00:00.0,0.1,1.00E-05,4,7,3,180955,400242,False
1521,00:00.0,0.04,4.00E-05,8,25,10,8860,20202,True
1522,00:00.0,2,2.00E-05,0,30,10,1607946,7771195,False
1523,00:00.0,0.2,2.00E-05,4,40,6,324211,668009,True
1524,00:00.0,0.2,2.00E-05,3,34,4,364326,783933,True
1525,00:00.0,0.2,2.00E-05,5,19,11,299868,611964,False
1526,00:00.0,1,1.00E-05,1,7,10,1228981,2543562,True
1527,00:00.0,0.04,4.00E-05,9,49,8,4886,10631,True
1528,00:00.0,1,1.00E-05,2,36,9,823372,1757521,True
1529,00:00.0,1,1.00E-05,2,14,10,2040646,4131769,False
1530,00:00.0,0.1,1.00E-05,5,31,9,87792,238509,True
1531,00:00.0,0.04,4.00E-05,6,51,6,16171,32732,True
1532,00:00.0,0.2,2.00E-05,4,36,6,404407,811441,False
1533,00:00.0,0.2,2.00E-05,4,3,7,446867,895422,False
1534,00:00.0,2,2.00E-05,0,16,6,1391765,4927393,False
1535,00:00.0,0.1,1.00E-05,5,23,9,112252,250094,True
1536,00:00.0,2,2.00E-05,0,38,5,2061079,6961522,True
1537,00:00.0,2,2.00E-05,0,10,7,3570489,8294483,True
1538,00:00.0,0.1,1.00E-05,4,34,3,157314,329748,True
1539,00:00.0,0.1,1.00E-05,5,48,8,2443,111790,False
1540,00:00.0,0.4,4.00E-05,4,42,10,504956,1078478,False
1541,00:00.0,0.1,1.00E-05,5,20,11,137910,320978,True
1542,00:00.0,0.04,4.00E-05,9,4,9,6281,13050,False
1543,00:00.0,0.1,1.00E-05,5,45,8,166981,371504,True
1544,00:00.0,0.2,2.00E-05,4,27,6,104198,401644,False
1545,00:00.0,2,2.00E-05,1,26,12,3460630,6999655,True
1546,00:00.0,0.04,4.00E-05,8,25,8,8204,16718,True
1547,00:00.0,0.04,4.00E-05,9,32,10,6027,12835,False
1548,00:00.0,0.1,1.00E-05,5,40,5,176275,355925,False
1549,00:00.0,2,2.00E-05,1,7,9,1556978,5779065,True
1550,00:00.0,1,1.00E-05,1,20,5,492243,3473837,False
1551,00:00.0,1,1.00E-05,2,4,5,1418462,2875951,False
1552,00:00.0,0.04,4.00E-05,9,24,9,3641,8746,True
1553,00:00.0,0.1,1.00E-05,6,34,10,106167,255010,True
1554,00:00.0,0.04,4.00E-05,8,43,12,12129,27321,False
1555,00:00.0,2,2.00E-05,0,14,7,3109389,8194630,True
1556,00:00.0,1,1.00E-05,1,46,4,41383,1633896,False
1557,00:00.0,0.1,1.00E-05,5,26,6,22472,220012,False
1558,00:00.0,1,1.00E-05,1,14,4,888426,2926022,False
1559,00:00.0,0.1,1.00E-05,6,6,8,110891,226658,True
1560,00:00.0,0.4,4.00E-05,2,17,5,542697,1117149,True
1561,00:00.0,0.04,4.00E-05,9,2,4,864,1991,False
1562,00:00.0,1,1.00E-05,1,44,4,997767,2225879,True
1563,00:00.0,0.04,4.00E-05,9,39,9,846,2693,True
1564,00:00.0,0.1,1.00E-05,6,7,5,105206,213841,True
1565,00:00.0,2,2.00E-05,0,0,8,1126140,7174995,False
1566,00:00.0,1,1.00E-05,1,34,9,688919,3481062,False
1567,00:00.0,4,4.00E-05,0,20,7,5705624,12734867,False
1568,00:00.0,0.4,4.00E-05,3,47,7,868886,1761547,False
1569,00:00.0,2,2.00E-05,1,27,11,3589199,7369129,False
1570,00:00.0,0.1,1.00E-05,7,39,9,31320,93503,True
1571,00:00.0,0.04,4.00E-05,9,41,11,6017,13407,True
1572,00:00.0,0.04,4.00E-05,7,34,5,33444,74546,True
1573,00:00.0,2,2.00E-05,0,45,5,4435077,9729741,True
1574,00:00.0,0.1,1.00E-05,7,38,9,52219,106462,True
1575,00:00.0,0.2,2.00E-05,3,18,8,277129,599246,True
1576,00:00.0,2,2.00E-05,0,2,9,2260018,8019423,True
1577,00:00.0,2,2.00E-05,0,16,5,1509368,4789971,False
1578,00:00.0,0.04,4.00E-05,7,15,4,21384,60344,True
1579,00:00.0,0.4,4.00E-05,3,51,10,917969,2004228,False
1580,00:00.0,0.2,2.00E-05,4,7,7,272318,563719,True
1581,00:00.0,0.04,4.00E-05,8,2,11,4245,14606,True
1582,00:00.0,0.4,4.00E-05,3,47,4,478040,1055010,True
1583,00:00.0,0.4,4.00E-05,2,11,10,430701,1557418,False
1584,00:00.0,1,1.00E-05,2,2,4,940306,2033271,True
1585,00:00.0,0.04,4.00E-05,7,40,7,38379,84532,True
1586,00:00.0,0.04,4.00E-05,9,0,12,706,9155,False
1587,00:00.0,0.1,1.00E-05,6,44,11,58086,225440,True
1588,00:00.0,1,1.00E-05,2,1,9,258312,1700744,False
1589,00:00.0,1,1.00E-05,1,50,5,1983134,4516030,True
1590,00:00.0,0.2,2.00E-05,3,22,3,303510,859497,True
1591,00:00.0,4,4.00E-05,0,22,8,6939998,14817422,False
1592,00:00.0,0.04,4.00E-05,6,9,8,4615,16136,False
1593,00:00.0,0.1,1.00E-05,6,45,5,65037,144609,True
1594,00:00.0,0.04,4.00E-05,8,47,11,9739,23442,True
1595,00:00.0,0.04,4.00E-05,9,27,7,3372,7477,True
1596,00:00.0,0.2,2.00E-05,4,45,12,321327,734997,True
1597,00:00.0,0.04,4.00E-05,7,43,7,37532,78899,True
1598,00:00.0,0.1,1.00E-05,4,20,7,4621,97996,False
1599,00:00.0,0.1,1.00E-05,5,38,7,153161,308715,True
1600,00:00.0,0.4,4.00E-05,2,49,10,181806,1538218,False
1601,00:00.0,0.1,1.00E-05,6,36,8,118190,251861,False
1602,00:00.0,0.1,1.00E-05,6,25,12,37902,182071,True
1603,00:00.0,2,2.00E-05,1,35,7,2311397,5337063,True
1604,00:00.0,0.2,2.00E-05,4,23,6,287241,611417,True
1605,00:00.0,0.1,1.00E-05,6,17,8,79047,188487,True
1606,00:00.0,0.2,2.00E-05,5,43,12,117179,398008,True
1607,00:00.0,0.2,2.00E-05,4,27,11,98895,499732,False
1608,00:00.0,0.4,4.00E-05,3,18,9,794657,1845398,False
1609,00:00.0,0.1,1.00E-05,7,26,8,35823,107580,True
1610,00:00.0,1,1.00E-05,2,22,9,364987,2213890,True
1611,00:00.0,0.04,4.00E-05,7,23,7,39447,84636,True
1612,00:00.0,0.4,4.00E-05,3,3,7,685732,1555896,True
1613,00:00.0,0.04,4.00E-05,8,4,4,1360,6328,True
1614,00:00.0,4,4.00E-05,0,24,12,8606018,17993812,False
1615,00:00.0,0.1,1.00E-05,5,39,3,17911,157735,False
1616,00:00.0,0.04,4.00E-05,8,9,7,6840,14025,True
1617,00:00.0,0.1,1.00E-05,6,20,9,138186,286988,False
1618,00:00.0,1,1.00E-05,2,39,6,666726,2052532,True
1619,00:00.0,0.1,1.00E-05,7,38,11,85685,172345,False
1620,00:00.0,0.04,4.00E-05,8,14,9,6022,12607,True
1621,00:00.0,0.4,4.00E-05,4,20,10,451502,1025906,False
1622,00:00.0,0.04,4.00E-05,9,26,9,5912,12980,False
1623,00:00.0,0.04,4.00E-05,9,10,8,4331,10554,True
1624,00:00.0,2,2.00E-05,0,16,12,1205698,6878970,False
1625,00:00.0,2,2.00E-05,1,50,9,4065381,8250566,False
1626,00:00.0,1,1.00E-05,1,30,8,891689,3031788,False
1627,00:00.0,0.04,4.00E-05,7,43,3,45095,90739,True
1628,00:00.0,0.1,1.00E-05,6,45,4,69908,148685,True
1629,00:00.0,0.1,1.00E-05,4,45,3,1658,247833,False
1630,00:00.0,0.4,4.00E-05,2,25,8,314054,1483497,False
1631,00:00.0,0.4,4.00E-05,2,49,4,259590,1464161,False
1632,00:00.0,4,4.00E-05,0,38,9,6803753,14891469,False
1633,00:00.0,2,2.00E-05,1,32,11,1030567,5319423,True
1634,00:00.0,2,2.00E-05,1,1,12,4894143,10084309,False
1635,00:00.0,0.2,2.00E-05,5,33,11,213135,468388,True
1636,00:00.0,2,2.00E-05,1,47,6,3321721,6647702,False
1637,00:00.0,0.04,4.00E-05,7,39,3,13349,49816,True
1638,00:00.0,1,1.00E-05,2,13,10,2009052,4259364,False
1639,00:00.0,0.1,1.00E-05,6,16,3,34757,91035,True
1640,00:00.0,2,2.00E-05,1,43,10,2268322,6144628,True
1641,00:00.0,0.1,1.00E-05,6,22,5,57272,147958,True
1642,00:00.0,1,1.00E-05,0,25,3,1199538,3034567,False
1643,00:00.0,0.1,1.00E-05,6,0,12,23953,209407,False
1644,00:00.0,1,1.00E-05,2,26,10,1520112,3430382,True
1645,00:00.0,0.1,1.00E-05,7,19,12,78967,165786,False
1646,00:00.0,0.2,2.00E-05,4,39,9,331764,853193,True
1647,00:00.0,0.2,2.00E-05,4,29,9,183601,608648,True
1648,00:00.0,0.1,1.00E-05,6,41,10,109422,262205,True
1649,00:00.0,0.04,4.00E-05,8,34,6,2884,10424,True
1650,00:00.0,1,1.00E-05,0,31,4,1437363,4155177,False
1651,00:00.0,0.1,1.00E-05,6,8,9,48460,202241,True
1652,00:00.0,1,1.00E-05,0,47,6,1027306,2354523,False
1653,00:00.0,0.1,1.00E-05,6,4,9,62571,192161,True
1654,00:00.0,0.04,4.00E-05,8,35,5,5005,11197,True
1655,00:00.0,0.1,1.00E-05,4,2,12,23445,134600,False
1656,00:00.0,1,1.00E-05,1,38,5,2377666,4823872,True
1657,00:00.0,2,2.00E-05,0,27,11,2146439,6750028,True
1658,00:00.0,0.04,4.00E-05,9,24,5,2597,6308,True
1659,00:00.0,0.04,4.00E-05,8,41,10,292,2474,False
1660,00:00.0,0.1,1.00E-05,7,37,12,50888,114980,True
1661,00:00.0,0.2,2.00E-05,4,28,9,195264,517923,True
1662,00:00.0,1,1.00E-05,1,31,6,725586,3790653,False
1663,00:00.0,1,1.00E-05,2,26,9,899363,2517234,True
1664,00:00.0,2,2.00E-05,0,30,11,1375443,8635882,False
1665,00:00.0,1,1.00E-05,1,5,9,987003,2029029,True
1666,00:00.0,1,1.00E-05,1,30,6,1304778,2768712,True
1667,00:00.0,0.1,1.00E-05,6,36,3,88693,181775,True
1668,00:00.0,0.4,4.00E-05,3,33,10,548603,1180665,True
1669,00:00.0,0.4,4.00E-05,2,41,12,9362,562963,False
1670,00:00.0,0.4,4.00E-05,2,50,4,694866,1628617,True
1671,00:00.0,0.1,1.00E-05,6,5,6,119711,242660,False
1672,00:00.0,0.04,4.00E-05,7,29,12,27777,75728,True
1673,00:00.0,0.1,1.00E-05,6,20,5,112684,227337,False
1674,00:00.0,1,1.00E-05,2,9,10,1810977,4080759,False
1675,00:00.0,1,1.00E-05,1,24,5,2272314,4634314,True
1676,00:00.0,1,1.00E-05,2,7,11,1821402,3949359,False
1677,00:00.0,0.1,1.00E-05,6,15,10,64720,201341,True
1678,00:00.0,2,2.00E-05,0,49,3,4360570,9093064,True
1679,00:00.0,0.1,1.00E-05,5,3,8,108008,218857,True
1680,00:00.0,0.04,4.00E-05,8,10,2,733,3056,True
1681,00:00.0,0.1,1.00E-05,3,42,4,26079,95785,False
1682,00:00.0,2,2.00E-05,0,5,4,3255829,8258411,True
1683,00:00.0,0.1,1.00E-05,5,29,9,102273,212239,True
1684,00:00.0,0.04,4.00E-05,9,5,10,3107,7941,True
1685,00:00.0,1,1.00E-05,1,27,10,2150249,4382173,True
1686,00:00.0,0.04,4.00E-05,9,14,4,1607,4337,True
1687,00:00.0,2,2.00E-05,0,36,4,2317360,6134509,True
1688,00:00.0,2,2.00E-05,0,14,4,3858826,9259313,True
1689,00:00.0,0.4,4.00E-05,1,44,10,187511,428874,False
1690,00:00.0,2,2.00E-05,1,51,9,3994359,8309538,False
1691,00:00.0,0.1,1.00E-05,6,34,9,21149,59056,False
1692,00:00.0,0.04,4.00E-05,7,23,3,39343,85269,True
1693,00:00.0,0.4,4.00E-05,3,32,12,315831,1229051,True
1694,00:00.0,1,1.00E-05,2,18,8,1157390,3159499,True
1695,00:00.0,1,1.00E-05,2,12,5,846599,2144964,True
1696,00:00.0,0.2,2.00E-05,4,0,7,219594,565075,True
1697,00:00.0,0.4,4.00E-05,2,49,6,394666,1053181,False
1698,00:00.0,4,4.00E-05,0,27,10,4703569,12734196,True
1699,00:00.0,0.1,1.00E-05,6,15,3,80509,164057,True
1700,00:00.0,1,1.00E-05,2,35,10,2029260,4068798,False
1701,00:00.0,0.4,4.00E-05,3,18,8,246645,855016,True
1702,00:00.0,0.04,4.00E-05,8,22,12,14973,30330,False
1703,00:00.0,0.2,2.00E-05,4,23,5,345768,693315,False
1704,00:00.0,0.1,1.00E-05,4,2,3,102036,232810,False
1705,00:00.0,0.1,1.00E-05,6,25,5,70150,176502,True
1706,00:00.0,0.1,1.00E-05,4,7,3,107235,377625,False
1707,00:00.0,0.1,1.00E-05,5,50,7,54746,214704,False
1708,00:00.0,2,2.00E-05,1,11,8,2141426,5807782,True
1709,00:00.0,1,1.00E-05,0,48,5,457991,1710079,False
1710,00:00.0,2,2.00E-05,1,27,9,3725523,7870210,False
1711,00:00.0,0.4,4.00E-05,3,37,9,355541,1299023,True
1712,00:00.0,0.04,4.00E-05,8,18,12,8046,20311,True
1713,00:00.0,0.1,1.00E-05,6,15,11,71234,235812,True
1714,00:00.0,2,2.00E-05,0,26,9,289552,6139512,False
1715,00:00.0,0.4,4.00E-05,4,42,12,589121,1219557,False
1716,00:00.0,0.04,4.00E-05,9,44,7,3726,8560,True
1717,00:00.0,0.2,2.00E-05,4,3,11,307842,705413,True
1718,00:00.0,0.4,4.00E-05,3,8,8,950790,1908159,False
1719,00:00.0,4,4.00E-05,0,1,6,5016278,11094765,True
1720,00:00.0,0.1,1.00E-05,6,42,12,124772,251024,True
1721,00:00.0,0.04,4.00E-05,8,35,10,10124,22384,False
1722,00:00.0,0.1,1.00E-05,4,39,7,131459,266117,True
1723,00:00.0,1,1.00E-05,2,42,9,2025222,4093166,False
1724,00:00.0,1,1.00E-05,2,27,8,799591,2554516,True
1725,00:00.0,2,2.00E-05,1,8,8,3773992,7762271,False
1726,00:00.0,0.1,1.00E-05,7,2,8,60249,124078,False
1727,00:00.0,0.04,4.00E-05,7,44,5,17757,70903,True
1728,00:00.0,1,1.00E-05,2,46,4,1243917,2499095,True
1729,00:00.0,1,1.00E-05,2,37,10,1762898,3896075,False
1730,00:00.0,1,1.00E-05,2,26,5,959015,2092776,True
1731,00:00.0,0.1,1.00E-05,6,32,10,29092,154632,True
1732,00:00.0,0.1,1.00E-05,6,28,5,109871,221384,False
1733,00:00.0,0.04,4.00E-05,8,30,3,973,3216,True
1734,00:00.0,0.04,4.00E-05,8,21,12,1090,16202,True
1735,00:00.0,2,2.00E-05,0,15,9,2129001,5998468,True
1736,00:00.0,0.2,2.00E-05,4,10,7,62376,442816,False
1737,00:00.0,0.1,1.00E-05,5,35,4,83099,168443,True
1738,00:00.0,0.1,1.00E-05,6,4,10,154567,310569,False
1739,00:00.0,2,2.00E-05,1,21,9,1670805,5292144,True
1740,00:00.0,0.1,1.00E-05,6,5,4,42635,101326,True
1741,00:00.0,0.04,4.00E-05,9,11,10,560,6203,False
1742,00:00.0,0.1,1.00E-05,5,30,6,124668,257966,True
1743,00:00.0,0.1,1.00E-05,6,31,6,54654,123748,True
1744,00:00.0,0.04,4.00E-05,9,15,8,6011,12380,False
1745,00:00.0,0.1,1.00E-05,6,41,9,57626,180974,True
1746,00:00.0,0.2,2.00E-05,4,43,9,197811,712944,True
1747,00:00.0,0.04,4.00E-05,6,3,4,15,45277,False
1748,00:00.0,0.1,1.00E-05,6,5,12,165537,348159,False
1749,00:00.0,1,1.00E-05,2,40,11,2289838,4766861,False
1750,00:00.0,0.04,4.00E-05,9,14,6,4733,9474,False
1751,00:00.0,1,1.00E-05,3,46,12,1223381,2525988,False
1752,00:00.0,1,1.00E-05,1,14,4,521366,2799748,False
1753,00:00.0,2,2.00E-05,0,43,9,3088085,8636190,True
1754,00:00.0,0.04,4.00E-05,9,21,5,3662,7444,True
1755,00:00.0,0.4,4.00E-05,3,30,9,497275,1333454,True
1756,00:00.0,0.04,4.00E-05,8,22,10,8025,16932,True
1757,00:00.0,1,1.00E-05,2,15,7,834344,2393530,True
1758,00:00.0,1,1.00E-05,1,51,8,1210458,4088624,True
1759,00:00.0,0.1,1.00E-05,6,9,11,45346,204434,True
1760,00:00.0,0.2,2.00E-05,4,37,9,287716,674900,True
1761,00:00.0,0.1,1.00E-05,6,49,11,54065,132516,True
1762,00:00.0,1,1.00E-05,0,41,3,1930339,4287550,True
1763,00:00.0,2,2.00E-05,0,6,6,4120437,10059791,True
1764,00:00.0,0.04,4.00E-05,7,3,9,25180,62520,True
1765,00:00.0,0.04,4.00E-05,7,3,7,42257,84586,True
1766,00:00.0,0.1,1.00E-05,7,27,11,21279,108058,True
1767,00:00.0,0.1,1.00E-05,7,14,7,55129,114062,True
1768,00:00.0,0.1,1.00E-05,6,37,9,154875,309857,False
1769,00:00.0,0.04,4.00E-05,8,32,12,8221,16746,True
1770,00:00.0,0.2,2.00E-05,3,10,11,145926,697542,False
1771,00:00.0,0.04,4.00E-05,9,6,2,441,1492,False
1772,00:00.0,0.04,4.00E-05,7,50,5,20705,55835,True
1773,00:00.0,0.4,4.00E-05,3,31,8,402695,1326222,True
1774,00:00.0,0.2,2.00E-05,3,32,10,195920,423070,False
1775,00:00.0,0.04,4.00E-05,8,47,8,8771,17794,False
1776,00:00.0,0.1,1.00E-05,5,36,7,176771,385169,True
1777,00:00.0,0.04,4.00E-05,9,18,12,8481,17589,False
1778,00:00.0,0.2,2.00E-05,4,50,7,201481,656808,True
1779,00:00.0,0.04,4.00E-05,9,29,5,1447,2953,False
1780,00:00.0,4,4.00E-05,0,42,8,7649285,15624867,False
1781,00:00.0,0.1,1.00E-05,7,49,8,48718,119454,True
1782,00:00.0,0.2,2.00E-05,4,35,10,323138,767564,True
1783,00:00.0,2,2.00E-05,0,37,4,5063187,10235425,False
1784,00:00.0,0.2,2.00E-05,3,21,6,215601,539631,False
1785,00:00.0,0.4,4.00E-05,3,41,12,928696,1884810,False
1786,00:00.0,0.4,4.00E-05,3,19,12,777149,1996094,True
1787,00:00.0,0.2,2.00E-05,4,46,11,305595,836177,True
1788,00:00.0,0.1,1.00E-05,7,8,10,38741,100600,True
1789,00:00.0,0.04,4.00E-05,8,35,12,3196,14043,True
1790,00:00.0,2,2.00E-05,0,43,4,839494,5509629,False
1791,00:00.0,0.04,4.00E-05,9,2,8,6192,12494,False
1792,00:00.0,2,2.00E-05,1,3,10,2762168,5794526,True
1793,00:00.0,0.04,4.00E-05,9,18,6,672,3489,False
1794,00:00.0,0.04,4.00E-05,8,20,11,9490,21942,True
1795,00:00.0,0.2,2.00E-05,3,36,5,91725,422750,False
1796,00:00.0,0.04,4.00E-05,9,31,6,547,2096,False
1797,00:00.0,0.2,2.00E-05,3,11,5,202779,494113,False
1798,00:00.0,0.04,4.00E-05,9,48,3,295,1788,False
1799,00:00.0,0.1,1.00E-05,4,9,4,6927,225388,False
1800,00:00.0,0.04,4.00E-05,8,44,6,6623,13668,True
1801,00:00.0,0.04,4.00E-05,9,21,3,1849,3898,True
1802,00:00.0,0.2,2.00E-05,3,9,6,40351,616585,False
1803,00:00.0,0.04,4.00E-05,9,26,9,5368,12562,True
1804,00:00.0,1,1.00E-05,0,17,9,52380,2172376,False
1805,00:00.0,1,1.00E-05,1,2,5,2091127,4927153,True
1806,00:00.0,0.4,4.00E-05,2,13,6,3678,1325655,False
1807,00:00.0,0.4,4.00E-05,3,16,11,954815,2024538,False
1808,00:00.0,0.1,1.00E-05,4,17,4,90617,246831,False
1809,00:00.0,0.1,1.00E-05,5,34,4,133527,278298,True
1810,00:00.0,0.2,2.00E-05,4,18,12,271399,886160,True
1811,00:00.0,0.2,2.00E-05,4,1,8,50880,517104,False
1812,00:00.0,2,2.00E-05,1,8,11,3092016,6947342,True
1813,00:00.0,2,2.00E-05,1,41,11,4947034,9899417,False
1814,00:00.0,0.4,4.00E-05,3,14,12,499097,1620139,True
