sample,time,window,precision,modulation,band,cad2rf,cad2done,detected
939,2018-06-06 20:50:32.863012,0.02,2.000002000002e-08,4,3,8.5000085000085e-05,0.009541749541749543,False
940,2018-06-06 20:50:35.463572,0.04,4.000004000004e-08,3,7,8.496008496008496e-05,0.01920537920537921,False
941,2018-06-06 20:50:36.514982,0.002,2.000020000200002e-08,7,39,8.50208502085021e-05,0.0012620926209262094,False
942,2018-06-06 20:50:39.263693,0.02,2.000002000002e-08,4,5,8.504008504008504e-05,0.009543069543069544,True
943,2018-06-06 20:50:40.360546,0.002,2.000020000200002e-08,7,37,8.500085000850009e-05,0.0012623126231262314,False
944,2018-06-06 20:50:42.987776,0.01,1.000001000001e-08,5,1,8.4990084990085e-05,0.004774014774014774,False
945,2018-06-06 20:50:45.657230,0.04,4.000004000004e-08,3,16,8.496008496008496e-05,0.01920717920717921,True
946,2018-06-06 20:50:56.310863,0.2,4.0000008000001605e-08,0,50,8.504001700800342e-05,0.15885379177075837,True
947,2018-06-06 20:51:06.097746,0.1,2.0000004000000802e-08,2,31,8.49800169960034e-05,0.03878888775777756,False
948,2018-06-06 20:51:07.199179,0.002,2.000020000200002e-08,7,46,8.50808508085081e-05,0.0012639326393263934,True
949,2018-06-06 20:51:17.130330,0.1,2.0000004000000802e-08,1,2,8.506001701200341e-05,0.07846829569365915,False
950,2018-06-06 20:51:18.348648,0.004,4.000040000400004e-08,6,51,8.500085000850009e-05,0.0024223042230422306,False
951,2018-06-06 20:51:20.883406,0.01,1.000001000001e-08,5,28,8.501008501008502e-05,0.004774044774044774,False
952,2018-06-06 20:51:30.882072,0.2,4.0000008000001605e-08,0,46,8.504001700800342e-05,0.15885359177071837,True
953,2018-06-06 20:51:41.112086,0.2,4.0000008000001605e-08,0,34,8.496001699200341e-05,0.15885347177069437,True
954,2018-06-06 20:51:50.869810,0.2,4.0000008000001605e-08,0,0,8.496001699200341e-05,0.15885171177034238,False
955,2018-06-06 20:51:53.398621,0.04,4.000004000004e-08,3,51,8.496008496008496e-05,0.019205579205579207,False
956,2018-06-06 20:51:54.571040,0.002,2.000020000200002e-08,7,23,8.50208502085021e-05,0.0012622926229262294,False
957,2018-06-06 20:51:55.740318,0.002,2.000020000200002e-08,7,8,8.504085040850409e-05,0.0012626126261262613,False
958,2018-06-06 20:51:58.451084,0.04,4.000004000004e-08,3,39,8.5000085000085e-05,0.01920689920689921,True
959,2018-06-06 20:52:01.079369,0.01,1.000001000001e-08,5,35,8.495008495008496e-05,0.004773684773684774,True
960,2018-06-06 20:52:03.658300,0.01,1.000001000001e-08,5,17,8.501008501008502e-05,0.0047761047761047766,True
961,2018-06-06 20:52:04.711592,0.004,4.000040000400004e-08,6,5,8.496084960849609e-05,0.0024235842358423586,True
962,2018-06-06 20:52:14.948233,0.1,2.0000004000000802e-08,2,51,8.496001699200341e-05,0.03878886775777356,True
963,2018-06-06 20:52:16.001672,0.002,2.000020000200002e-08,7,9,8.504085040850409e-05,0.0012626326263262633,False
964,2018-06-06 20:52:25.968823,0.1,2.0000004000000802e-08,2,18,8.504001700800342e-05,0.038790507758101556,True
965,2018-06-06 20:52:28.787029,0.01,1.000001000001e-08,5,36,8.504008504008504e-05,0.004774024774024774,False
966,2018-06-06 20:52:31.460104,0.04,4.000004000004e-08,3,4,8.5000085000085e-05,0.019205099205099205,False
967,2018-06-06 20:52:41.740072,0.2,4.0000008000001605e-08,0,32,8.508001701600341e-05,0.15885155177031038,False
968,2018-06-06 20:52:42.841943,0.002,2.000020000200002e-08,7,7,8.504085040850409e-05,0.0012636726367263674,True
969,2018-06-06 20:52:45.451965,0.04,4.000004000004e-08,3,50,8.5000085000085e-05,0.019205339205339206,False
970,2018-06-06 20:52:48.301880,0.04,4.000004000004e-08,3,12,8.496008496008496e-05,0.019205579205579207,False
971,2018-06-06 20:52:51.133656,0.02,2.000002000002e-08,4,26,8.492008492008493e-05,0.009542469542469543,True
972,2018-06-06 20:52:53.760658,0.02,2.000002000002e-08,4,7,8.5000085000085e-05,0.009542509542509544,True
973,2018-06-06 20:52:56.395953,0.01,1.000001000001e-08,5,18,8.503008503008504e-05,0.004774044774044774,False
974,2018-06-06 20:53:06.353443,0.2,4.0000008000001605e-08,0,28,8.504001700800342e-05,0.15885359177071837,True
975,2018-06-06 20:53:08.950353,0.02,2.000002000002e-08,4,17,8.496008496008496e-05,0.009541409541409543,True
976,2018-06-06 20:53:19.379415,0.1,2.0000004000000802e-08,2,39,8.508001701600341e-05,0.03878926775785355,False
977,2018-06-06 20:53:22.032348,0.01,1.000001000001e-08,5,50,8.498008498008498e-05,0.0047758247758247765,True
978,2018-06-06 20:53:24.687417,0.02,2.000002000002e-08,4,7,8.498008498008498e-05,0.009542989542989544,True
979,2018-06-06 20:53:25.816719,0.004,4.000040000400004e-08,6,41,8.500085000850009e-05,0.0024223442234422347,False
980,2018-06-06 20:53:28.485111,0.01,1.000001000001e-08,5,10,8.493008493008494e-05,0.004774224774224774,False
981,2018-06-06 20:53:29.663925,0.004,4.000040000400004e-08,6,21,8.500085000850009e-05,0.0024220642206422066,False
982,2018-06-06 20:53:39.305066,0.1,2.0000004000000802e-08,1,27,8.500001700000341e-05,0.07847007569401515,True
983,2018-06-06 20:53:49.177940,0.2,4.0000008000001605e-08,0,46,8.500001700000341e-05,0.15885383177076637,True
984,2018-06-06 20:53:51.992168,0.02,2.000002000002e-08,4,20,8.502008502008503e-05,0.009541749541749543,False
985,2018-06-06 20:53:54.657740,0.04,4.000004000004e-08,3,5,8.5000085000085e-05,0.019205579205579207,False
986,2018-06-06 20:53:55.748889,0.002,2.000020000200002e-08,7,8,8.506085060850609e-05,0.0012623326233262334,False
987,2018-06-06 20:54:05.672033,0.2,4.0000008000001605e-08,0,1,8.500001700000341e-05,0.15885331177066236,True
988,2018-06-06 20:54:15.589903,0.2,4.0000008000001605e-08,0,7,8.500001700000341e-05,0.15885403177080637,True
989,2018-06-06 20:54:16.686870,0.002,2.000020000200002e-08,7,32,8.494084940849409e-05,0.0012630326303263034,True
990,2018-06-06 20:54:26.379546,0.1,2.0000004000000802e-08,2,48,8.502001700400341e-05,0.03878890775778156,False
991,2018-06-06 20:54:35.962199,0.1,2.0000004000000802e-08,2,18,8.49800169960034e-05,0.038788627757725555,False
992,2018-06-06 20:54:37.076841,0.004,4.000040000400004e-08,6,50,8.496084960849609e-05,0.0024223042230422306,False
993,2018-06-06 20:54:39.807108,0.01,1.000001000001e-08,5,51,8.495008495008496e-05,0.0047747747747747754,True
994,2018-06-06 20:54:50.195855,0.1,2.0000004000000802e-08,1,18,8.496001699200341e-05,0.07846847569369515,False
995,2018-06-06 20:55:00.014638,0.2,4.0000008000001605e-08,0,14,8.500001700000341e-05,0.15885327177065436,True
996,2018-06-06 20:55:01.208323,0.002,2.000020000200002e-08,7,15,8.49808498084981e-05,0.0012636126361263613,True
997,2018-06-06 20:55:03.734184,0.04,4.000004000004e-08,3,17,8.504008504008504e-05,0.019207259207259207,True
998,2018-06-06 20:55:06.547762,0.02,2.000002000002e-08,4,51,8.504008504008504e-05,0.009542109542109543,True
999,2018-06-06 20:55:07.684235,0.004,4.000040000400004e-08,6,25,8.504085040850409e-05,0.0024221042210422106,False
