sample,time,window,precision,modulation,band,preamble,offset_1,offset_2,valid
3194,2018-06-18 13:27:08.680964,1.0,1.000010000100001e-05,2,3,11,2407597,2484156,False
3195,2018-06-18 13:27:09.860967,0.04,4.004004004004004e-05,9,14,12,1674,9564,True
3196,2018-06-18 13:27:15.356965,2.0,2.000020000200002e-05,0,15,5,2753468,5360666,True
3197,2018-06-18 13:27:16.614993,0.1,1.0001000100010001e-05,4,6,9,255037,256617,True
3198,2018-06-18 13:27:18.162977,0.4,4.0004000400040005e-05,2,46,6,1670373,1674629,False
3199,2018-06-18 13:27:19.417970,0.1,1.0001000100010001e-05,4,25,5,127395,211028,True
3200,2018-06-18 13:27:20.805968,0.2,2.0002000200020003e-05,4,45,11,5931,473768,False
3201,2018-06-18 13:27:22.101964,0.2,2.0002000200020003e-05,3,6,8,334489,545366,True
3202,2018-06-18 13:27:23.303964,0.04,4.004004004004004e-05,9,37,9,5819,5989,False
3203,2018-06-18 13:27:24.549970,0.1,1.0001000100010001e-05,6,37,11,157096,159719,False
3204,2018-06-18 13:27:25.754966,0.04,4.004004004004004e-05,5,47,5,2857,13560,False
3205,2018-06-18 13:27:26.989964,0.04,4.004004004004004e-05,7,7,11,36081,61881,True
3206,2018-06-18 13:27:28.227967,0.04,4.004004004004004e-05,8,35,10,8180,8991,True
3207,2018-06-18 13:27:29.475980,0.1,1.0001000100010001e-05,5,36,3,104196,107081,True
3208,2018-06-18 13:27:34.937967,2.0,2.000020000200002e-05,0,33,7,6864428,6965757,False
3209,2018-06-18 13:27:36.202970,0.1,1.0001000100010001e-05,6,44,4,100279,103816,True
3210,2018-06-18 13:27:37.388965,0.04,4.004004004004004e-05,8,7,5,3671,4125,True
3211,2018-06-18 13:27:38.631986,0.1,1.0001000100010001e-05,5,7,8,127015,195630,True
3212,2018-06-18 13:27:40.166994,0.4,4.0004000400040005e-05,2,45,9,329416,1033043,False
3213,2018-06-18 13:27:41.511967,0.2,2.0002000200020003e-05,3,32,6,661639,827626,True
3214,2018-06-18 13:27:44.534967,1.0,1.000010000100001e-05,2,14,12,1162147,2036667,True
3215,2018-06-18 13:27:45.782965,0.1,1.0001000100010001e-05,6,15,10,85957,151813,True
3216,2018-06-18 13:27:47.118983,0.2,2.0002000200020003e-05,4,27,10,263467,489586,True
3217,2018-06-18 13:27:48.652968,0.4,4.0004000400040005e-05,2,50,3,1038131,1182556,True
3218,2018-06-18 13:27:51.634969,1.0,1.000010000100001e-05,1,43,3,2350165,2363717,False
3219,2018-06-18 13:27:52.821967,0.04,4.004004004004004e-05,8,1,9,3589,4638,True
3220,2018-06-18 13:27:53.956965,0.04,4.004004004004004e-05,6,8,3,6478,8644,True
3221,2018-06-18 13:27:55.197964,0.1,1.0001000100010001e-05,6,40,7,91483,114889,True
3222,2018-06-18 13:27:56.366964,0.1,1.0001000100010001e-05,6,20,10,128319,139625,False
3223,2018-06-18 13:27:59.432971,1.0,1.000010000100001e-05,1,33,9,2775690,3030407,True
3224,2018-06-18 13:28:02.421411,1.0,1.000010000100001e-05,1,12,10,4493384,4514620,False
3225,2018-06-18 13:28:05.331411,1.0,1.000010000100001e-05,1,33,10,49157,1364532,False
3226,2018-06-18 13:28:10.756409,2.0,2.000020000200002e-05,0,17,5,3778596,5471404,True
3227,2018-06-18 13:28:12.263414,0.4,4.0004000400040005e-05,2,25,6,129003,1254095,False
3228,2018-06-18 13:28:13.510411,0.1,1.0001000100010001e-05,5,49,12,197315,260879,True
3229,2018-06-18 13:28:14.678409,0.1,1.0001000100010001e-05,7,46,11,87483,87648,False
3230,2018-06-18 13:28:15.865410,0.04,4.004004004004004e-05,9,46,8,1569,1949,True
3231,2018-06-18 13:28:17.148407,0.1,1.0001000100010001e-05,5,37,3,82977,115408,False
3232,2018-06-18 13:28:18.347437,0.04,4.004004004004004e-05,9,21,9,5444,6338,False
3233,2018-06-18 13:28:23.880413,2.0,2.000020000200002e-05,0,27,3,4682903,4729061,False
3234,2018-06-18 13:28:25.218422,0.2,2.0002000200020003e-05,3,18,9,307166,476171,True
3235,2018-06-18 13:28:26.406409,0.04,4.004004004004004e-05,7,2,3,27308,34626,True
3236,2018-06-18 13:28:27.650421,0.1,1.0001000100010001e-05,5,5,11,63930,219357,True
3237,2018-06-18 13:28:28.835407,0.04,4.004004004004004e-05,8,31,3,2807,3016,True
3238,2018-06-18 13:28:29.969409,0.04,4.004004004004004e-05,9,40,6,3543,4387,True
3239,2018-06-18 13:28:31.510441,0.4,4.0004000400040005e-05,3,48,11,366320,1156901,True
3240,2018-06-18 13:28:32.700410,0.04,4.004004004004004e-05,6,26,3,53904,61735,True
3241,2018-06-18 13:28:34.254406,0.4,4.0004000400040005e-05,2,10,4,4743,1049612,False
3242,2018-06-18 13:28:35.434409,0.04,4.004004004004004e-05,7,43,10,47614,47706,True
3243,2018-06-18 13:28:36.671446,0.04,4.004004004004004e-05,7,11,5,56677,56945,False
3244,2018-06-18 13:28:37.953406,0.1,1.0001000100010001e-05,6,8,12,109596,167567,True
3245,2018-06-18 13:28:39.485423,0.4,4.0004000400040005e-05,3,15,10,817306,1136718,False
3246,2018-06-18 13:28:40.767406,0.1,1.0001000100010001e-05,5,27,5,90784,119647,True
3247,2018-06-18 13:28:41.955406,0.04,4.004004004004004e-05,7,0,3,8095,28436,True
3248,2018-06-18 13:28:43.190406,0.04,4.004004004004004e-05,7,28,4,11181,12832,True
3249,2018-06-18 13:28:44.421408,0.04,4.004004004004004e-05,9,47,3,55,2056,False
3250,2018-06-18 13:28:45.668414,0.04,4.004004004004004e-05,8,45,12,14413,14789,False
3251,2018-06-18 13:28:48.732438,1.0,1.000010000100001e-05,1,6,3,1657482,2207745,True
3252,2018-06-18 13:28:50.078406,0.2,2.0002000200020003e-05,4,50,7,290960,392856,True
3253,2018-06-18 13:28:51.610429,0.4,4.0004000400040005e-05,3,40,9,954423,960990,False
3254,2018-06-18 13:28:52.902440,0.1,1.0001000100010001e-05,5,48,11,201973,269128,True
3255,2018-06-18 13:28:58.280409,2.0,2.000020000200002e-05,0,34,8,4364329,5160363,True
3256,2018-06-18 13:29:03.673426,2.0,2.000020000200002e-05,0,3,8,3570461,4350937,True
3257,2018-06-18 13:29:04.867437,0.04,4.004004004004004e-05,9,28,11,6712,8628,True
3258,2018-06-18 13:29:06.405407,0.4,4.0004000400040005e-05,3,24,11,1189131,1243866,False
3259,2018-06-18 13:29:07.591409,0.04,4.004004004004004e-05,9,31,7,4606,5011,True
3260,2018-06-18 13:29:08.926409,0.2,2.0002000200020003e-05,3,6,6,90458,808062,False
3261,2018-06-18 13:29:10.214441,0.1,1.0001000100010001e-05,5,10,4,25447,108901,False
3262,2018-06-18 13:29:11.400434,0.04,4.004004004004004e-05,9,11,2,1318,1569,False
3263,2018-06-18 13:29:14.465432,1.0,1.000010000100001e-05,2,28,12,1823980,2333296,False
3264,2018-06-18 13:29:16.017438,0.4,4.0004000400040005e-05,3,24,8,271446,808989,True
3265,2018-06-18 13:29:17.600441,0.4,4.0004000400040005e-05,2,8,9,605018,1532982,True
3266,2018-06-18 13:29:20.666406,1.0,1.000010000100001e-05,0,19,4,861604,3020882,False
3267,2018-06-18 13:29:26.166415,2.0,2.000020000200002e-05,0,33,11,2784481,2948005,True
3268,2018-06-18 13:29:27.370411,0.04,4.004004004004004e-05,7,18,8,15439,64744,True
3269,2018-06-18 13:29:28.613408,0.1,1.0001000100010001e-05,5,44,4,104419,135850,True
3270,2018-06-18 13:29:29.986442,0.2,2.0002000200020003e-05,3,36,4,7949,274154,False
3271,2018-06-18 13:29:31.174419,0.04,4.004004004004004e-05,7,13,7,24796,56360,True
3272,2018-06-18 13:29:34.158412,1.0,1.000010000100001e-05,1,13,7,963768,3170369,True
3273,2018-06-18 13:29:35.352437,0.04,4.004004004004004e-05,8,25,10,6642,7645,True
3274,2018-06-18 13:29:38.375407,1.0,1.000010000100001e-05,0,3,6,2703112,3024761,False
3275,2018-06-18 13:29:43.834408,2.0,2.000020000200002e-05,0,20,10,4449197,6459730,True
3276,2018-06-18 13:29:45.084410,0.1,1.0001000100010001e-05,6,2,7,78708,84992,True
3277,2018-06-18 13:29:46.266406,0.04,4.004004004004004e-05,8,31,4,4643,4966,True
3278,2018-06-18 13:29:49.409411,1.0,1.000010000100001e-05,1,25,7,2158484,2343486,True
3279,2018-06-18 13:29:50.922406,0.4,4.0004000400040005e-05,2,6,8,13281,1012332,False
3280,2018-06-18 13:29:52.161406,0.1,1.0001000100010001e-05,4,26,4,215860,297173,True
3281,2018-06-18 13:29:53.356410,0.04,4.004004004004004e-05,7,7,10,47639,79538,True
3282,2018-06-18 13:29:54.493410,0.04,4.004004004004004e-05,6,22,12,9246,30049,False
3283,2018-06-18 13:29:57.530437,1.0,1.000010000100001e-05,2,29,7,461139,1833419,True
3284,2018-06-18 13:29:58.782411,0.1,1.0001000100010001e-05,4,29,4,145692,332363,True
3285,2018-06-18 13:29:59.970408,0.04,4.004004004004004e-05,7,15,9,44780,77294,True
3286,2018-06-18 13:30:05.432434,2.0,2.000020000200002e-05,0,0,8,5012397,6028491,True
3287,2018-06-18 13:30:08.445447,1.0,1.000010000100001e-05,1,24,6,1715662,2183354,True
3288,2018-06-18 13:30:09.690421,0.1,1.0001000100010001e-05,6,21,9,84902,138014,True
3289,2018-06-18 13:30:15.067414,2.0,2.000020000200002e-05,0,24,10,8420116,8685858,False
3290,2018-06-18 13:30:16.324408,0.1,1.0001000100010001e-05,4,18,3,261394,291409,True
3291,2018-06-18 13:30:19.435436,1.0,1.000010000100001e-05,0,47,4,2777024,3365151,False
3292,2018-06-18 13:30:24.889430,2.0,2.000020000200002e-05,0,44,7,4201206,5961152,True
3293,2018-06-18 13:30:26.076408,0.04,4.004004004004004e-05,7,16,9,65831,74098,False
3294,2018-06-18 13:30:27.313408,0.04,4.004004004004004e-05,7,28,9,2992,64687,True
3295,2018-06-18 13:30:28.652425,0.2,2.0002000200020003e-05,4,38,6,41284,387178,False
3296,2018-06-18 13:30:29.843407,0.04,4.004004004004004e-05,7,16,11,59545,69267,True
3297,2018-06-18 13:30:31.376407,0.4,4.0004000400040005e-05,2,29,3,371667,781508,False
3298,2018-06-18 13:30:32.563411,0.04,4.004004004004004e-05,9,49,2,984,1042,True
3299,2018-06-18 13:30:33.698408,0.04,4.004004004004004e-05,9,0,12,8838,9215,False
3300,2018-06-18 13:30:34.835424,0.04,4.004004004004004e-05,7,34,6,2611,52368,False
3301,2018-06-18 13:30:36.344410,0.4,4.0004000400040005e-05,1,34,5,358867,704435,False
3302,2018-06-18 13:30:37.626408,0.1,1.0001000100010001e-05,3,31,10,30821,58535,False
3303,2018-06-18 13:30:39.161431,0.4,4.0004000400040005e-05,2,24,6,649375,1443394,True
3304,2018-06-18 13:30:44.534407,2.0,2.000020000200002e-05,0,11,9,3022127,4458656,True
3305,2018-06-18 13:30:45.736406,0.04,4.004004004004004e-05,7,2,11,50555,57747,True
3306,2018-06-18 13:30:46.873412,0.04,4.004004004004004e-05,8,35,5,5138,6220,True
3307,2018-06-18 13:30:48.008407,0.04,4.004004004004004e-05,8,33,6,2992,7170,True
3308,2018-06-18 13:30:49.541441,0.4,4.0004000400040005e-05,3,40,10,696289,1052493,True
3309,2018-06-18 13:30:51.083442,0.4,4.0004000400040005e-05,2,3,7,46617,1083009,False
3310,2018-06-18 13:30:54.186407,1.0,1.000010000100001e-05,1,18,12,1654697,2913827,True
3311,2018-06-18 13:30:55.436418,0.1,1.0001000100010001e-05,6,47,9,84233,95921,True
3312,2018-06-18 13:30:56.625441,0.04,4.004004004004004e-05,7,18,9,36969,67563,True
3313,2018-06-18 13:30:57.867409,0.1,1.0001000100010001e-05,6,11,9,56682,75474,True
3314,2018-06-18 13:31:03.255407,2.0,2.000020000200002e-05,1,21,11,4330933,4562151,False
3315,2018-06-18 13:31:04.550408,0.1,1.0001000100010001e-05,6,17,12,136416,169539,True
3316,2018-06-18 13:31:05.829441,0.1,1.0001000100010001e-05,4,38,5,55679,248450,False
3317,2018-06-18 13:31:11.209409,2.0,2.000020000200002e-05,0,33,9,7006745,7385985,False
3318,2018-06-18 13:31:16.568410,2.0,2.000020000200002e-05,0,14,8,6653959,7170905,False
3319,2018-06-18 13:31:17.759408,0.04,4.004004004004004e-05,7,26,3,3869,20676,True
3320,2018-06-18 13:31:19.001408,0.04,4.004004004004004e-05,8,35,5,322,5039,True
3321,2018-06-18 13:31:22.077443,1.0,1.000010000100001e-05,1,8,6,2112085,2413232,True
3322,2018-06-18 13:31:23.328407,0.1,1.0001000100010001e-05,4,25,4,194456,329268,True
3323,2018-06-18 13:31:28.779439,2.0,2.000020000200002e-05,0,45,10,2217936,8046726,True
3324,2018-06-18 13:31:29.961414,0.04,4.004004004004004e-05,9,51,12,575,7250,False
3325,2018-06-18 13:31:31.202407,0.1,1.0001000100010001e-05,4,21,5,336695,373261,False
3326,2018-06-18 13:31:32.716409,0.4,4.0004000400040005e-05,2,4,9,316463,909020,False
3327,2018-06-18 13:31:35.779406,1.0,1.000010000100001e-05,2,22,9,1812903,2059438,False
3328,2018-06-18 13:31:41.195438,2.0,2.000020000200002e-05,0,15,12,483693,8685910,False
3329,2018-06-18 13:31:42.458437,0.1,1.0001000100010001e-05,5,13,6,194522,206365,False
3330,2018-06-18 13:31:43.694436,0.1,1.0001000100010001e-05,5,24,9,975,114049,False
3331,2018-06-18 13:31:53.991431,4.0,4.000040000400004e-05,0,5,12,6097750,10114709,True
3332,2018-06-18 13:31:57.088433,1.0,1.000010000100001e-05,2,17,9,1475517,1809100,True
3333,2018-06-18 13:32:00.035407,1.0,1.000010000100001e-05,1,18,12,3079311,4277454,True
3334,2018-06-18 13:32:01.229444,0.04,4.004004004004004e-05,9,2,2,1026,1128,True
3335,2018-06-18 13:32:04.333433,1.0,1.000010000100001e-05,1,50,11,2296139,2801082,True
3336,2018-06-18 13:32:05.675409,0.2,2.0002000200020003e-05,4,26,10,404443,427850,True
3337,2018-06-18 13:32:06.861408,0.04,4.004004004004004e-05,7,6,5,4529,6085,True
3338,2018-06-18 13:32:10.011431,1.0,1.000010000100001e-05,2,13,12,865303,2339414,True
3339,2018-06-18 13:32:12.960407,1.0,1.000010000100001e-05,2,48,10,1808488,1902056,False
3340,2018-06-18 13:32:18.333406,2.0,2.000020000200002e-05,0,7,9,2245963,3215988,True
3341,2018-06-18 13:32:19.526438,0.04,4.004004004004004e-05,7,48,12,59069,68025,True
3342,2018-06-18 13:32:20.663409,0.04,4.004004004004004e-05,7,29,10,20785,44560,True
3343,2018-06-18 13:32:21.907423,0.1,1.0001000100010001e-05,6,14,5,29237,86871,True
3344,2018-06-18 13:32:23.099406,0.04,4.004004004004004e-05,8,10,6,793,3591,True
3345,2018-06-18 13:32:24.432409,0.2,2.0002000200020003e-05,4,36,8,348625,432345,True
3346,2018-06-18 13:32:25.628407,0.04,4.004004004004004e-05,7,48,7,60591,65441,False
3347,2018-06-18 13:32:26.864442,0.04,4.004004004004004e-05,8,46,7,6214,7690,True
3348,2018-06-18 13:32:28.100412,0.04,4.004004004004004e-05,7,1,7,34121,53705,True
3349,2018-06-18 13:32:29.647422,0.4,4.0004000400040005e-05,3,29,9,615196,831267,True
3350,2018-06-18 13:32:30.835406,0.04,4.004004004004004e-05,7,31,5,2959,31423,False
3351,2018-06-18 13:32:36.250437,2.0,2.000020000200002e-05,0,3,5,5247884,5860365,False
3352,2018-06-18 13:32:37.440436,0.04,4.004004004004004e-05,9,47,2,1179,1383,True
3353,2018-06-18 13:32:47.692407,4.0,4.000040000400004e-05,0,29,11,9972570,9978350,True
3354,2018-06-18 13:32:48.896437,0.04,4.004004004004004e-05,9,22,10,2617,6091,True
3355,2018-06-18 13:32:50.183406,0.1,1.0001000100010001e-05,5,0,8,34021,146307,False
3356,2018-06-18 13:32:51.716407,0.4,4.0004000400040005e-05,2,8,4,58492,1315967,False
3357,2018-06-18 13:32:52.965411,0.1,1.0001000100010001e-05,4,48,6,102491,106918,False
3358,2018-06-18 13:32:54.300420,0.2,2.0002000200020003e-05,4,28,11,582255,589894,False
3359,2018-06-18 13:32:55.553408,0.1,1.0001000100010001e-05,5,14,10,248034,276408,False
3360,2018-06-18 13:32:56.746410,0.04,4.004004004004004e-05,8,17,10,9664,11167,False
3361,2018-06-18 13:32:57.983409,0.04,4.004004004004004e-05,9,50,2,505,669,False
3362,2018-06-18 13:32:59.237410,0.1,1.0001000100010001e-05,5,12,8,212246,231648,False
3363,2018-06-18 13:33:00.429411,0.04,4.004004004004004e-05,7,40,6,274,42376,False
3364,2018-06-18 13:33:05.967414,2.0,2.000020000200002e-05,0,40,8,80189,3792433,False
3365,2018-06-18 13:33:07.222406,0.1,1.0001000100010001e-05,5,45,12,325801,331390,False
3366,2018-06-18 13:33:08.427441,0.1,1.0001000100010001e-05,5,25,11,136466,179607,True
3367,2018-06-18 13:33:09.596406,0.1,1.0001000100010001e-05,5,17,12,296694,326981,False
3368,2018-06-18 13:33:11.101410,0.4,4.0004000400040005e-05,2,39,8,224236,1331473,False
3369,2018-06-18 13:33:16.521418,2.0,2.000020000200002e-05,0,27,6,5796433,6440780,False
3370,2018-06-18 13:33:17.709426,0.04,4.004004004004004e-05,9,30,9,1582,6387,True
3371,2018-06-18 13:33:18.945411,0.04,4.004004004004004e-05,9,26,4,1256,2973,False
3372,2018-06-18 13:33:20.230407,0.1,1.0001000100010001e-05,5,39,10,178508,235400,True
3373,2018-06-18 13:33:25.698445,2.0,2.000020000200002e-05,0,12,11,8088464,8280923,False
3374,2018-06-18 13:33:26.886410,0.04,4.004004004004004e-05,8,36,2,2244,2392,True
3375,2018-06-18 13:33:28.124411,0.04,4.004004004004004e-05,7,36,8,60734,71782,False
3376,2018-06-18 13:33:29.370408,0.1,1.0001000100010001e-05,5,35,6,23490,115814,False
3377,2018-06-18 13:33:30.905407,0.4,4.0004000400040005e-05,3,40,10,558796,1104853,True
3378,2018-06-18 13:33:32.101408,0.04,4.004004004004004e-05,8,21,6,9,7465,True
3379,2018-06-18 13:33:33.342414,0.1,1.0001000100010001e-05,5,28,6,88708,116776,True
3380,2018-06-18 13:33:34.620406,0.1,1.0001000100010001e-05,5,5,9,48806,265864,False
3381,2018-06-18 13:33:35.798445,0.1,1.0001000100010001e-05,5,14,8,154924,188584,True
3382,2018-06-18 13:33:37.332408,0.4,4.0004000400040005e-05,3,25,12,952845,1055376,False
3383,2018-06-18 13:33:38.584407,0.1,1.0001000100010001e-05,5,45,10,138006,167123,True
3384,2018-06-18 13:33:39.766437,0.04,4.004004004004004e-05,7,29,5,21306,40478,True
3385,2018-06-18 13:33:42.754414,1.0,1.000010000100001e-05,2,10,12,954419,2556813,True
3386,2018-06-18 13:33:44.004407,0.1,1.0001000100010001e-05,4,23,3,109500,264722,False
3387,2018-06-18 13:33:45.537408,0.4,4.0004000400040005e-05,3,40,7,515822,850732,True
3388,2018-06-18 13:33:46.724408,0.04,4.004004004004004e-05,9,44,3,348,451,False
3389,2018-06-18 13:33:47.966422,0.1,1.0001000100010001e-05,6,47,9,40402,128953,True
3390,2018-06-18 13:33:49.481408,0.4,4.0004000400040005e-05,3,2,7,800105,903098,False
3391,2018-06-18 13:33:52.584406,1.0,1.000010000100001e-05,1,49,10,3029558,4606242,True
3392,2018-06-18 13:33:53.936422,0.2,2.0002000200020003e-05,3,24,7,151035,569993,False
3393,2018-06-18 13:33:55.145409,0.04,4.004004004004004e-05,7,42,10,63897,78166,True
3394,2018-06-18 13:33:56.487409,0.2,2.0002000200020003e-05,3,45,6,577912,753913,True
3395,2018-06-18 13:33:57.767408,0.1,1.0001000100010001e-05,4,36,7,28614,137218,False
3396,2018-06-18 13:33:59.316409,0.4,4.0004000400040005e-05,3,11,11,1181817,1216760,False
3397,2018-06-18 13:34:00.902443,0.4,4.0004000400040005e-05,2,16,4,1298258,1350597,False
3398,2018-06-18 13:34:02.155407,0.1,1.0001000100010001e-05,4,7,3,31457,172787,False
3399,2018-06-18 13:34:03.490409,0.2,2.0002000200020003e-05,4,2,10,393863,514397,True
3400,2018-06-18 13:34:06.596407,1.0,1.000010000100001e-05,1,27,10,2900489,3568414,True
3401,2018-06-18 13:34:09.501407,1.0,1.000010000100001e-05,0,33,3,497684,2331107,False
3402,2018-06-18 13:34:10.690407,0.04,4.004004004004004e-05,9,36,8,136,2941,True
3403,2018-06-18 13:34:11.823408,0.04,4.004004004004004e-05,9,49,8,38,2521,False
3404,2018-06-18 13:34:13.107408,0.1,1.0001000100010001e-05,6,10,6,50825,82363,True
3405,2018-06-18 13:34:14.346419,0.1,1.0001000100010001e-05,5,48,6,97796,184919,True
3406,2018-06-18 13:34:15.526414,0.1,1.0001000100010001e-05,4,42,3,283278,287917,True
3407,2018-06-18 13:34:16.714412,0.04,4.004004004004004e-05,8,26,4,844,3300,True
3408,2018-06-18 13:34:19.700407,1.0,1.000010000100001e-05,1,40,6,2691592,3296096,True
3409,2018-06-18 13:34:20.893409,0.04,4.004004004004004e-05,8,26,7,7659,7987,True
3410,2018-06-18 13:34:22.135407,0.1,1.0001000100010001e-05,6,34,8,100143,122308,True
3411,2018-06-18 13:34:23.323441,0.04,4.004004004004004e-05,7,16,4,48966,51957,True
3412,2018-06-18 13:34:24.460408,0.04,4.004004004004004e-05,8,34,4,3505,3518,True
3413,2018-06-18 13:34:27.531407,1.0,1.000010000100001e-05,2,35,12,2221580,2623621,False
3414,2018-06-18 13:34:28.786411,0.1,1.0001000100010001e-05,4,42,3,21525,82939,False
3415,2018-06-18 13:34:29.975436,0.04,4.004004004004004e-05,7,24,6,2304,19798,False
3416,2018-06-18 13:34:31.222407,0.1,1.0001000100010001e-05,5,39,10,131383,264405,True
3417,2018-06-18 13:34:32.555407,0.2,2.0002000200020003e-05,4,51,12,475212,596967,False
3418,2018-06-18 13:34:34.089406,0.4,4.0004000400040005e-05,2,40,5,1175956,1253691,True
3419,2018-06-18 13:34:35.335408,0.1,1.0001000100010001e-05,6,42,6,69661,73515,True
3420,2018-06-18 13:34:38.364411,1.0,1.000010000100001e-05,1,17,4,554040,2532774,False
3421,2018-06-18 13:34:41.311407,1.0,1.000010000100001e-05,1,4,10,1910730,3696462,True
3422,2018-06-18 13:34:42.652442,0.2,2.0002000200020003e-05,2,18,3,611,563454,False
3423,2018-06-18 13:34:45.729407,1.0,1.000010000100001e-05,1,37,8,3267314,3331496,False
3424,2018-06-18 13:34:47.072407,0.2,2.0002000200020003e-05,3,15,4,412727,626682,True
3425,2018-06-18 13:34:48.262418,0.04,4.004004004004004e-05,7,6,6,41955,45186,True
3426,2018-06-18 13:34:51.248408,1.0,1.000010000100001e-05,2,30,8,1158911,1763087,True
3427,2018-06-18 13:34:54.279437,1.0,1.000010000100001e-05,1,35,9,785437,1870517,False
3428,2018-06-18 13:34:55.476408,0.04,4.004004004004004e-05,9,1,9,5135,5693,False
3429,2018-06-18 13:34:56.610407,0.04,4.004004004004004e-05,9,2,5,390,2215,False
3430,2018-06-18 13:34:57.996406,0.2,2.0002000200020003e-05,4,16,11,282551,361701,True
3431,2018-06-18 13:34:59.245411,0.1,1.0001000100010001e-05,5,3,7,34381,198646,False
3432,2018-06-18 13:35:04.722412,2.0,2.000020000200002e-05,0,13,5,4731259,5920890,True
3433,2018-06-18 13:35:07.779408,1.0,1.000010000100001e-05,1,11,8,826807,3864177,False
3434,2018-06-18 13:35:09.060426,0.1,1.0001000100010001e-05,5,51,5,35391,163506,False
3435,2018-06-18 13:35:10.248409,0.04,4.004004004004004e-05,9,40,4,812,882,True
3436,2018-06-18 13:35:11.391408,0.04,4.004004004004004e-05,9,3,2,1385,1536,False
3437,2018-06-18 13:35:12.537409,0.04,4.004004004004004e-05,8,7,12,9131,9492,True
3438,2018-06-18 13:35:15.562413,1.0,1.000010000100001e-05,2,6,12,571827,1591661,True
3439,2018-06-18 13:35:16.761406,0.04,4.004004004004004e-05,7,17,6,26622,30272,True
3440,2018-06-18 13:35:18.011414,0.1,1.0001000100010001e-05,5,9,6,162017,197018,True
