sample,time,window,precision,modulation,rx2rxtimeout
6559,2018-06-01 01:59:57.343207,0.04,4.0000400004000043e-07,6,0.00934649346493465
6560,2018-06-01 02:00:06.806316,1.0,2.00000040000008e-07,1,0.22858704571740915
6561,2018-06-01 02:00:09.310677,0.2,2.000002000002e-07,3,0.05727125727125727
6562,2018-06-01 02:00:10.259350,0.002,2.0002000200020003e-07,9,0.0006012601260126012
6563,2018-06-01 02:00:11.308948,0.02,2.0000200002000021e-07,7,0.0047500475004750055
6564,2018-06-01 02:00:12.274274,0.02,2.0000200002000021e-07,7,0.004755447554475545
6565,2018-06-01 02:00:22.980782,2.0,4.00000080000016e-07,0,0.4573464914692983
6566,2018-06-01 02:00:23.928813,0.002,2.0002000200020003e-07,8,0.0008632863286328633
6567,2018-06-01 02:00:34.895484,2.0,4.00000080000016e-07,0,0.4571456914291383
6568,2018-06-01 02:00:35.887309,0.002,2.0002000200020003e-07,8,0.0008702870287028703
6569,2018-06-01 02:00:45.444851,1.0,2.00000040000008e-07,1,0.22866244573248914
6570,2018-06-01 02:00:46.598248,0.04,4.0000400004000043e-07,5,0.014450544505445055
6571,2018-06-01 02:00:47.834090,0.02,2.0000200002000021e-07,7,0.004739847398473985
6572,2018-06-01 02:00:48.783794,0.002,2.0002000200020003e-07,9,0.0005986598659865987
6573,2018-06-01 02:00:49.727376,0.002,2.0002000200020003e-07,9,0.0006100610061006101
6574,2018-06-01 02:00:50.661164,0.002,2.0002000200020003e-07,8,0.0008650865086508651
6575,2018-06-01 02:00:53.151592,0.1,1.000001000001e-07,4,0.02872912872912873
6576,2018-06-01 02:00:54.092112,0.002,2.0002000200020003e-07,9,0.0006028602860286029
6577,2018-06-01 02:00:56.688095,0.4,4.000004000004e-07,2,0.1143953143953144
6578,2018-06-01 02:01:07.115514,2.0,4.00000080000016e-07,0,0.4570192914038583
6579,2018-06-01 02:01:16.393119,1.0,2.00000040000008e-07,1,0.22866504573300914
6580,2018-06-01 02:01:26.971102,2.0,4.00000080000016e-07,0,0.45713969142793826
6581,2018-06-01 02:01:36.175182,1.0,2.00000040000008e-07,1,0.22866064573212913
6582,2018-06-01 02:01:46.853142,2.0,4.00000080000016e-07,0,0.4572972914594583
6583,2018-06-01 02:01:56.121105,1.0,2.00000040000008e-07,1,0.22854184570836913
6584,2018-06-01 02:01:58.632168,0.2,2.000002000002e-07,3,0.05730385730385731
6585,2018-06-01 02:02:08.218807,1.0,2.00000040000008e-07,1,0.22868484573696915
6586,2018-06-01 02:02:17.506734,1.0,2.00000040000008e-07,1,0.22868124573624915
6587,2018-06-01 02:02:18.455648,0.002,2.0002000200020003e-07,8,0.0008740874087408741
6588,2018-06-01 02:02:19.515130,0.04,4.0000400004000043e-07,6,0.00933729337293373
6589,2018-06-01 02:02:21.972426,0.4,4.000004000004e-07,2,0.11443171443171443
6590,2018-06-01 02:02:24.330273,0.1,1.000001000001e-07,4,0.028741228741228742
6591,2018-06-01 02:02:26.690545,0.4,4.000004000004e-07,2,0.11444411444411445
6592,2018-06-01 02:02:27.850510,0.04,4.0000400004000043e-07,6,0.00933489334893349
6593,2018-06-01 02:02:30.607062,0.2,2.000002000002e-07,3,0.05730785730785731
6594,2018-06-01 02:02:32.982526,0.1,1.000001000001e-07,4,0.028707128707128708
6595,2018-06-01 02:02:34.112744,0.04,4.0000400004000043e-07,5,0.014431344313443135
6596,2018-06-01 02:02:35.176231,0.04,4.0000400004000043e-07,5,0.014437744377443775
6597,2018-06-01 02:02:37.340765,0.2,2.000002000002e-07,3,0.05728425728425729
6598,2018-06-01 02:02:40.085917,0.4,4.000004000004e-07,2,0.11438651438651438
6599,2018-06-01 02:02:42.327812,0.4,4.000004000004e-07,2,0.11443091443091444
6600,2018-06-01 02:02:43.429279,0.02,2.0000200002000021e-07,7,0.0047564475644756455
6601,2018-06-01 02:02:45.791098,0.4,4.000004000004e-07,2,0.11436691436691437
6602,2018-06-01 02:02:55.976106,2.0,4.00000080000016e-07,0,0.4569904913980983
6603,2018-06-01 02:02:58.576880,0.4,4.000004000004e-07,2,0.11442291442291443
6604,2018-06-01 02:03:01.449570,0.2,2.000002000002e-07,3,0.05730285730285731
6605,2018-06-01 02:03:03.812076,0.1,1.000001000001e-07,4,0.028733328733328733
6606,2018-06-01 02:03:04.943212,0.04,4.0000400004000043e-07,6,0.00933929339293393
6607,2018-06-01 02:03:05.878589,0.002,2.0002000200020003e-07,8,0.0008716871687168717
6608,2018-06-01 02:03:08.140912,0.2,2.000002000002e-07,3,0.05730665730665731
6609,2018-06-01 02:03:10.335382,0.1,1.000001000001e-07,4,0.028733528733528736
6610,2018-06-01 02:03:11.444782,0.02,2.0000200002000021e-07,7,0.004743447434474345
6611,2018-06-01 02:03:12.603497,0.04,4.0000400004000043e-07,5,0.014439344393443935
6612,2018-06-01 02:03:13.667963,0.04,4.0000400004000043e-07,6,0.00933649336493365
6613,2018-06-01 02:03:14.707170,0.04,4.0000400004000043e-07,5,0.014439744397443976
6614,2018-06-01 02:03:17.106061,0.1,1.000001000001e-07,4,0.028743928743928743
6615,2018-06-01 02:03:18.122618,0.04,4.0000400004000043e-07,6,0.00933209332093321
6616,2018-06-01 02:03:19.207034,0.04,4.0000400004000043e-07,5,0.014440944409444096
6617,2018-06-01 02:03:21.813988,0.1,1.000001000001e-07,4,0.02874132874132874
6618,2018-06-01 02:03:22.751517,0.002,2.0002000200020003e-07,8,0.0008612861286128613
6619,2018-06-01 02:03:25.190959,0.4,4.000004000004e-07,2,0.11445971445971447
6620,2018-06-01 02:03:27.643658,0.1,1.000001000001e-07,4,0.02873172873172873
6621,2018-06-01 02:03:36.929649,1.0,2.00000040000008e-07,1,0.22861584572316915
6622,2018-06-01 02:03:45.901684,1.0,2.00000040000008e-07,1,0.22860304572060913
6623,2018-06-01 02:03:46.851956,0.002,2.0002000200020003e-07,9,0.0005964596459645965
6624,2018-06-01 02:03:47.734795,0.002,2.0002000200020003e-07,9,0.0006108610861086109
6625,2018-06-01 02:03:48.626623,0.002,2.0002000200020003e-07,9,0.0006074607460746075
6626,2018-06-01 02:03:51.017425,0.4,4.000004000004e-07,2,0.11443291443291444
6627,2018-06-01 02:03:51.960762,0.002,2.0002000200020003e-07,9,0.0006074607460746075
6628,2018-06-01 02:03:53.129627,0.04,4.0000400004000043e-07,5,0.014440944409444096
6629,2018-06-01 02:03:55.540971,0.2,2.000002000002e-07,3,0.05732205732205732
6630,2018-06-01 02:03:57.994038,0.2,2.000002000002e-07,3,0.05728705728705729
6631,2018-06-01 02:04:00.434713,0.1,1.000001000001e-07,4,0.028732828732828734
6632,2018-06-01 02:04:01.642592,0.02,2.0000200002000021e-07,7,0.004749847498474985
6633,2018-06-01 02:04:10.910400,1.0,2.00000040000008e-07,1,0.22863624572724914
6634,2018-06-01 02:04:12.183196,0.04,4.0000400004000043e-07,5,0.014436944369443696
6635,2018-06-01 02:04:13.204983,0.04,4.0000400004000043e-07,6,0.00934169341693417
6636,2018-06-01 02:04:14.150067,0.002,2.0002000200020003e-07,9,0.0006018601860186018
6637,2018-06-01 02:04:23.352188,1.0,2.00000040000008e-07,1,0.22866044573208916
6638,2018-06-01 02:04:26.093316,0.4,4.000004000004e-07,2,0.11438931438931439
6639,2018-06-01 02:04:36.509889,2.0,4.00000080000016e-07,0,0.4570712914142583
6640,2018-06-01 02:04:39.147908,0.2,2.000002000002e-07,3,0.0572972572972573
6641,2018-06-01 02:04:40.198555,0.04,4.0000400004000043e-07,5,0.014446544465444655
6642,2018-06-01 02:04:41.151222,0.002,2.0002000200020003e-07,8,0.0008618861886188619
6643,2018-06-01 02:04:43.440257,0.1,1.000001000001e-07,4,0.028735728735728737
6644,2018-06-01 02:04:44.390176,0.002,2.0002000200020003e-07,9,0.0005968596859685969
6645,2018-06-01 02:04:54.495241,2.0,4.00000080000016e-07,0,0.4570652914130583
6646,2018-06-01 02:04:55.539863,0.04,4.0000400004000043e-07,6,0.00933729337293373
6647,2018-06-01 02:05:04.217616,1.0,2.00000040000008e-07,1,0.22870304574060915
6648,2018-06-01 02:05:13.075306,1.0,2.00000040000008e-07,1,0.22867904573580913
6649,2018-06-01 02:05:15.491503,0.1,1.000001000001e-07,4,0.028729728729728732
6650,2018-06-01 02:05:16.504364,0.04,4.0000400004000043e-07,5,0.014446944469444695
6651,2018-06-01 02:05:19.104615,0.4,4.000004000004e-07,2,0.11438811438811439
6652,2018-06-01 02:05:21.611068,0.2,2.000002000002e-07,3,0.0572990572990573
6653,2018-06-01 02:05:32.218112,2.0,4.00000080000016e-07,0,0.4572028914405783
6654,2018-06-01 02:05:34.919237,0.4,4.000004000004e-07,2,0.1144009144009144
6655,2018-06-01 02:05:45.866213,2.0,4.00000080000016e-07,0,0.45699529139905826
6656,2018-06-01 02:05:54.880944,1.0,2.00000040000008e-07,1,0.22867344573468915
6657,2018-06-01 02:05:55.829860,0.002,2.0002000200020003e-07,9,0.0006012601260126012
6658,2018-06-01 02:05:56.919929,0.02,2.0000200002000021e-07,7,0.004744847448474485
6659,2018-06-01 02:05:57.862383,0.002,2.0002000200020003e-07,9,0.0006116611661166117
6660,2018-06-01 02:05:58.872278,0.04,4.0000400004000043e-07,6,0.00932769327693277
6661,2018-06-01 02:05:59.816579,0.002,2.0002000200020003e-07,8,0.0008762876287628763
6662,2018-06-01 02:06:02.307056,0.2,2.000002000002e-07,3,0.05727305727305727
6663,2018-06-01 02:06:04.795804,0.4,4.000004000004e-07,2,0.11436931436931437
6664,2018-06-01 02:06:06.009983,0.04,4.0000400004000043e-07,5,0.014435344353443536
6665,2018-06-01 02:06:06.955977,0.002,2.0002000200020003e-07,8,0.0008748874887488749
6666,2018-06-01 02:06:09.385099,0.2,2.000002000002e-07,3,0.05726845726845727
6667,2018-06-01 02:06:10.510426,0.04,4.0000400004000043e-07,6,0.00934009340093401
6668,2018-06-01 02:06:19.811279,1.0,2.00000040000008e-07,1,0.22865124573024914
6669,2018-06-01 02:06:22.381907,0.2,2.000002000002e-07,3,0.057297657297657296
6670,2018-06-01 02:06:23.453620,0.02,2.0000200002000021e-07,7,0.004743047430474305
6671,2018-06-01 02:06:25.781275,0.1,1.000001000001e-07,4,0.028712128712128714
6672,2018-06-01 02:06:28.354443,0.4,4.000004000004e-07,2,0.11436811436811438
6673,2018-06-01 02:06:29.506183,0.02,2.0000200002000021e-07,7,0.004751047510475105
6674,2018-06-01 02:06:30.590854,0.04,4.0000400004000043e-07,5,0.014440944409444096
6675,2018-06-01 02:06:31.578319,0.04,4.0000400004000043e-07,5,0.014429744297442976
6676,2018-06-01 02:06:32.653265,0.04,4.0000400004000043e-07,5,0.014452944529445295
6677,2018-06-01 02:06:34.931073,0.1,1.000001000001e-07,4,0.02872982872982873
6678,2018-06-01 02:06:36.042413,0.02,2.0000200002000021e-07,7,0.004741447414474145
6679,2018-06-01 02:06:36.994991,0.002,2.0002000200020003e-07,9,0.0006106610661066107
6680,2018-06-01 02:06:38.033914,0.02,2.0000200002000021e-07,7,0.004740847408474085
6681,2018-06-01 02:06:40.735264,0.1,1.000001000001e-07,4,0.02873642873642874
6682,2018-06-01 02:06:41.849906,0.02,2.0000200002000021e-07,7,0.004745047450474505
6683,2018-06-01 02:06:42.793400,0.002,2.0002000200020003e-07,8,0.0008736873687368737
6684,2018-06-01 02:06:45.260767,0.4,4.000004000004e-07,2,0.11441651441651442
6685,2018-06-01 02:06:47.713145,0.2,2.000002000002e-07,3,0.057293857293857296
6686,2018-06-01 02:06:57.721003,2.0,4.00000080000016e-07,0,0.4571576914315383
6687,2018-06-01 02:06:58.910083,0.04,4.0000400004000043e-07,5,0.014440144401444015
6688,2018-06-01 02:06:59.854113,0.002,2.0002000200020003e-07,8,0.0008690869086908691
6689,2018-06-01 02:07:02.450396,0.1,1.000001000001e-07,4,0.02872892872892873
6690,2018-06-01 02:07:03.402914,0.002,2.0002000200020003e-07,8,0.0008636863686368637
6691,2018-06-01 02:07:14.061323,2.0,4.00000080000016e-07,0,0.4571536914307383
6692,2018-06-01 02:07:15.141134,0.04,4.0000400004000043e-07,5,0.014448544485444855
6693,2018-06-01 02:07:16.083316,0.002,2.0002000200020003e-07,8,0.0008640864086408641
6694,2018-06-01 02:07:25.608113,1.0,2.00000040000008e-07,1,0.22864904572980915
6695,2018-06-01 02:07:28.308748,0.4,4.000004000004e-07,2,0.11444091444091445
6696,2018-06-01 02:07:29.394766,0.04,4.0000400004000043e-07,6,0.00934209342093421
6697,2018-06-01 02:07:32.063611,0.4,4.000004000004e-07,2,0.11437571437571438
6698,2018-06-01 02:07:34.711651,0.4,4.000004000004e-07,2,0.11442771442771443
6699,2018-06-01 02:07:37.173704,0.2,2.000002000002e-07,3,0.0572996572996573
6700,2018-06-01 02:07:38.332394,0.04,4.0000400004000043e-07,5,0.014443344433444336
6701,2018-06-01 02:07:40.873289,0.4,4.000004000004e-07,2,0.11442571442571443
6702,2018-06-01 02:07:51.276247,2.0,4.00000080000016e-07,0,0.4570796914159383
6703,2018-06-01 02:08:00.771640,1.0,2.00000040000008e-07,1,0.22866384573276916
6704,2018-06-01 02:08:11.291279,2.0,4.00000080000016e-07,0,0.4572160914432183
6705,2018-06-01 02:08:13.947563,0.2,2.000002000002e-07,3,0.05731025731025731
6706,2018-06-01 02:08:16.533079,0.4,4.000004000004e-07,2,0.11442611442611443
6707,2018-06-01 02:08:17.644394,0.04,4.0000400004000043e-07,5,0.014434944349443495
6708,2018-06-01 02:08:20.180204,0.4,4.000004000004e-07,2,0.11444211444211444
6709,2018-06-01 02:08:22.413603,0.4,4.000004000004e-07,2,0.11443051443051444
6710,2018-06-01 02:08:23.364291,0.002,2.0002000200020003e-07,9,0.0005976597659765976
6711,2018-06-01 02:08:24.270616,0.002,2.0002000200020003e-07,8,0.0008738873887388739
6712,2018-06-01 02:08:25.329343,0.04,4.0000400004000043e-07,5,0.014442144421444215
6713,2018-06-01 02:08:27.943544,0.4,4.000004000004e-07,2,0.11443571443571444
6714,2018-06-01 02:08:28.888610,0.002,2.0002000200020003e-07,9,0.0006016601660166017
6715,2018-06-01 02:08:29.790271,0.002,2.0002000200020003e-07,8,0.0008742874287428743
6716,2018-06-01 02:08:40.259641,2.0,4.00000080000016e-07,0,0.4571732914346583
6717,2018-06-01 02:08:42.510464,0.1,1.000001000001e-07,4,0.028741028741028744
6718,2018-06-01 02:08:52.172139,1.0,2.00000040000008e-07,1,0.22860204572040915
6719,2018-06-01 02:09:01.548495,1.0,2.00000040000008e-07,1,0.22862324572464915
6720,2018-06-01 02:09:12.451666,2.0,4.00000080000016e-07,0,0.4571448914289783
6721,2018-06-01 02:09:21.716393,1.0,2.00000040000008e-07,1,0.22870204574040914
6722,2018-06-01 02:09:22.669554,0.002,2.0002000200020003e-07,8,0.0008750875087508751
6723,2018-06-01 02:09:25.145338,0.2,2.000002000002e-07,3,0.0572946572946573
6724,2018-06-01 02:09:27.456988,0.2,2.000002000002e-07,3,0.05730745730745731
6725,2018-06-01 02:09:38.384003,2.0,4.00000080000016e-07,0,0.4571304914260983
6726,2018-06-01 02:09:41.221017,0.4,4.000004000004e-07,2,0.11445611445611446
6727,2018-06-01 02:09:51.662238,2.0,4.00000080000016e-07,0,0.4573200914640183
6728,2018-06-01 02:10:00.878902,1.0,2.00000040000008e-07,1,0.22874344574868916
6729,2018-06-01 02:10:01.998571,0.04,4.0000400004000043e-07,6,0.00933329333293333
6730,2018-06-01 02:10:04.439698,0.2,2.000002000002e-07,3,0.05728145728145728
6731,2018-06-01 02:10:13.477766,1.0,2.00000040000008e-07,1,0.22866444573288913
6732,2018-06-01 02:10:14.434213,0.002,2.0002000200020003e-07,9,0.0006062606260626062
6733,2018-06-01 02:10:16.907163,0.4,4.000004000004e-07,2,0.1144029144029144
6734,2018-06-01 02:10:27.467265,2.0,4.00000080000016e-07,0,0.45693609138721825
6735,2018-06-01 02:10:28.510987,0.04,4.0000400004000043e-07,6,0.00933329333293333
6736,2018-06-01 02:10:29.455380,0.002,2.0002000200020003e-07,9,0.0006096609660966097
6737,2018-06-01 02:10:38.564674,1.0,2.00000040000008e-07,1,0.22868444573688915
6738,2018-06-01 02:10:39.720891,0.04,4.0000400004000043e-07,6,0.00933649336493365
6739,2018-06-01 02:10:40.660518,0.002,2.0002000200020003e-07,9,0.0006074607460746075
6740,2018-06-01 02:10:41.954804,0.04,4.0000400004000043e-07,6,0.00933289332893329
6741,2018-06-01 02:10:43.034814,0.02,2.0000200002000021e-07,7,0.004737847378473785
6742,2018-06-01 02:10:52.365641,1.0,2.00000040000008e-07,1,0.22869664573932916
6743,2018-06-01 02:10:53.481620,0.04,4.0000400004000043e-07,6,0.00933489334893349
6744,2018-06-01 02:10:55.892082,0.1,1.000001000001e-07,4,0.028751828751828752
6745,2018-06-01 02:10:56.840239,0.002,2.0002000200020003e-07,9,0.0006016601660166017
6746,2018-06-01 02:10:57.842130,0.04,4.0000400004000043e-07,6,0.00933529335293353
6747,2018-06-01 02:11:00.336400,0.1,1.000001000001e-07,4,0.028725428725428725
6748,2018-06-01 02:11:01.287800,0.002,2.0002000200020003e-07,9,0.0006078607860786079
6749,2018-06-01 02:11:03.937332,0.1,1.000001000001e-07,4,0.028740628740628743
6750,2018-06-01 02:11:05.078532,0.04,4.0000400004000043e-07,5,0.014438944389443896
6751,2018-06-01 02:11:07.616499,0.4,4.000004000004e-07,2,0.11441011441011441
6752,2018-06-01 02:11:08.563559,0.002,2.0002000200020003e-07,9,0.0005964596459645965
6753,2018-06-01 02:11:11.133854,0.1,1.000001000001e-07,4,0.028734928734928736
6754,2018-06-01 02:11:12.179792,0.02,2.0000200002000021e-07,7,0.004745847458474585
6755,2018-06-01 02:11:13.188373,0.02,2.0000200002000021e-07,7,0.004744447444474445
6756,2018-06-01 02:11:22.462761,1.0,2.00000040000008e-07,1,0.22866944573388914
6757,2018-06-01 02:11:23.580133,0.04,4.0000400004000043e-07,6,0.00932609326093261
6758,2018-06-01 02:11:34.109239,2.0,4.00000080000016e-07,0,0.4570860914172183
6759,2018-06-01 02:11:35.055576,0.002,2.0002000200020003e-07,9,0.000599059905990599
6760,2018-06-01 02:11:44.483072,1.0,2.00000040000008e-07,1,0.22862844572568913
6761,2018-06-01 02:11:46.946617,0.1,1.000001000001e-07,4,0.028721428721428723
6762,2018-06-01 02:11:48.114181,0.02,2.0000200002000021e-07,7,0.004748247482474825
6763,2018-06-01 02:11:56.823607,1.0,2.00000040000008e-07,1,0.22859444571888915
6764,2018-06-01 02:11:57.857775,0.04,4.0000400004000043e-07,5,0.014445344453444536
6765,2018-06-01 02:11:58.981648,0.02,2.0000200002000021e-07,7,0.004743847438474385
6766,2018-06-01 02:12:00.157888,0.04,4.0000400004000043e-07,6,0.00933689336893369
6767,2018-06-01 02:12:01.221493,0.04,4.0000400004000043e-07,5,0.014448144481444816
6768,2018-06-01 02:12:02.255970,0.04,4.0000400004000043e-07,6,0.00933969339693397
6769,2018-06-01 02:12:11.430591,1.0,2.00000040000008e-07,1,0.22865064573012914
6770,2018-06-01 02:12:12.420936,0.002,2.0002000200020003e-07,9,0.0005992599259925993
6771,2018-06-01 02:12:13.310490,0.002,2.0002000200020003e-07,8,0.0008622862286228623
6772,2018-06-01 02:12:15.731249,0.4,4.000004000004e-07,2,0.11441131441131441
6773,2018-06-01 02:12:26.327353,2.0,4.00000080000016e-07,0,0.45714049142809826
6774,2018-06-01 02:12:29.025056,0.4,4.000004000004e-07,2,0.11444691444691445
6775,2018-06-01 02:12:29.974242,0.002,2.0002000200020003e-07,9,0.0006106610661066107
6776,2018-06-01 02:12:40.650499,2.0,4.00000080000016e-07,0,0.4571292914258583
6777,2018-06-01 02:12:43.334501,0.4,4.000004000004e-07,2,0.11442571442571443
6778,2018-06-01 02:12:52.804359,1.0,2.00000040000008e-07,1,0.22866184573236914
6779,2018-06-01 02:13:02.355778,1.0,2.00000040000008e-07,1,0.22869084573816914
6780,2018-06-01 02:13:05.067959,0.4,4.000004000004e-07,2,0.11442051442051443
6781,2018-06-01 02:13:06.019058,0.002,2.0002000200020003e-07,8,0.0008636863686368637
6782,2018-06-01 02:13:07.065782,0.02,2.0000200002000021e-07,7,0.004745447454474545
6783,2018-06-01 02:13:09.543757,0.4,4.000004000004e-07,2,0.11443891443891445
6784,2018-06-01 02:13:10.669971,0.04,4.0000400004000043e-07,5,0.014441344413444135
6785,2018-06-01 02:13:13.265760,0.2,2.000002000002e-07,3,0.057304257304257304
6786,2018-06-01 02:13:14.379827,0.04,4.0000400004000043e-07,6,0.00933609336093361
6787,2018-06-01 02:13:15.322929,0.002,2.0002000200020003e-07,9,0.0005982598259825983
6788,2018-06-01 02:13:16.562609,0.04,4.0000400004000043e-07,5,0.014443344433444336
6789,2018-06-01 02:13:17.528095,0.04,4.0000400004000043e-07,6,0.00932769327693277
6790,2018-06-01 02:13:18.521747,0.04,4.0000400004000043e-07,5,0.014439344393443935
6791,2018-06-01 02:13:20.806118,0.1,1.000001000001e-07,4,0.028722328722328723
6792,2018-06-01 02:13:29.903858,1.0,2.00000040000008e-07,1,0.22861484572296914
6793,2018-06-01 02:13:31.013056,0.04,4.0000400004000043e-07,5,0.014430944309443096
6794,2018-06-01 02:13:33.393072,0.2,2.000002000002e-07,3,0.05726605726605727
6795,2018-06-01 02:13:34.339592,0.002,2.0002000200020003e-07,8,0.0008738873887388739
6796,2018-06-01 02:13:43.753999,1.0,2.00000040000008e-07,1,0.22865704573140913
6797,2018-06-01 02:13:44.914654,0.04,4.0000400004000043e-07,5,0.014444544445444456
6798,2018-06-01 02:13:53.835854,1.0,2.00000040000008e-07,1,0.22870544574108914
6799,2018-06-01 02:14:02.831925,1.0,2.00000040000008e-07,1,0.22874124574824914
6800,2018-06-01 02:14:03.995048,0.04,4.0000400004000043e-07,5,0.014448144481444816
6801,2018-06-01 02:14:14.447732,2.0,4.00000080000016e-07,0,0.4572044914408983
6802,2018-06-01 02:14:15.522921,0.04,4.0000400004000043e-07,6,0.00933289332893329
6803,2018-06-01 02:14:25.625290,2.0,4.00000080000016e-07,0,0.45731449146289826
6804,2018-06-01 02:14:26.816073,0.02,2.0000200002000021e-07,7,0.004739247392473925
6805,2018-06-01 02:14:27.974583,0.04,4.0000400004000043e-07,6,0.00934449344493445
6806,2018-06-01 02:14:36.968781,1.0,2.00000040000008e-07,1,0.22873984574796916
6807,2018-06-01 02:14:37.919250,0.002,2.0002000200020003e-07,8,0.0008740874087408741
6808,2018-06-01 02:14:48.262832,2.0,4.00000080000016e-07,0,0.4572532914506583
6809,2018-06-01 02:14:50.728763,0.2,2.000002000002e-07,3,0.05731165731165731
